batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
672642,0.046622994652406435,-0.004314337628744391,11.0,34.0,0.0,L,16.62222222222222,low,-0.02646739235162382
672695,0.01514355888093688,-0.005786761720744715,116.0,265.0,222.0,L,161.36482939632546,medium,-0.02646739235162382
672761,-0.03900678516819572,-0.004314337628744391,96.0,327.0,0.0,L,148.42553191489364,low,-0.02646739235162382
672820,0.07047157486476369,0.011851147922477212,119.0,247.0,56.0,R,160.61748633879782,low,0.014940144761076635
673237,0.0211935398848197,0.012349483395956928,169.0,449.0,105.0,R,245.56957928802592,low,0.014940144761076635
673357,-0.03387920945784573,0.007613562500561499,106.0,316.0,322.0,R,158.74881516587678,medium,0.014940144761076635
673490,0.01799497171590192,0.01480146343903227,129.0,333.0,465.0,R,185.96103896103895,high,0.014940144761076635
673548,-0.006409324716433684,0.015400754224903612,136.0,446.0,281.0,R,208.43986254295532,medium,0.014940144761076635
673962,0.025758009665294457,0.01874698148394549,37.0,151.0,155.0,R,59.43617021276596,medium,0.014940144761076635
673995,-0.041351351351351345,0.016602851566963395,37.0,12.0,0.0,R,18.122448979591837,low,0.014940144761076635
675961,0.18389583333333334,0.008876458561163092,27.0,64.0,40.0,R,37.97802197802198,low,0.014940144761076635
676059,-0.025734788881931814,0.02169101391777889,109.0,337.0,82.0,R,164.7219730941704,low,0.014940144761076635
676070,0.08300952380952378,0.011970174606899586,30.0,42.0,4.0,R,35.0,low,0.014940144761076635
676113,0.002530100334448171,-0.03661219067961502,23.0,52.0,0.0,L,31.893333333333334,low,-0.02646739235162382
676116,0.06588526570048306,-0.03790735776692189,18.0,92.0,97.0,L,30.109090909090913,low,-0.02646739235162382
676356,-0.029527156177156177,0.013598443784302777,99.0,260.0,10.0,R,143.3983286908078,low,0.014940144761076635
676369,0.05835267857142862,0.016459510669978306,70.0,160.0,136.0,R,97.3913043478261,medium,0.014940144761076635
676391,-0.04521828692021834,0.010726654398377389,142.0,307.0,157.0,R,194.18262806236078,medium,0.014940144761076635
676475,-0.1208639064475347,-0.03810253728347901,140.0,452.0,32.0,L,213.7837837837838,low,-0.02646739235162382
676572,-0.2535357142857143,0.016602851566963395,18.0,56.0,0.0,R,27.243243243243246,low,0.014940144761076635
676609,0.015781604445056663,0.01267053050321687,122.0,357.0,124.0,R,181.85386221294362,medium,0.014940144761076635
676694,0.06618451753725729,0.014874944226459907,146.0,364.0,190.0,R,208.4078431372549,medium,0.014940144761076635
676701,-0.10781818181818181,0.011717195631828992,22.0,44.0,149.0,R,29.333333333333336,medium,0.014940144761076635
676801,-0.013080619564527413,0.010888725585308678,89.0,177.0,343.0,R,118.44360902255639,medium,0.014940144761076635
676914,-0.062090396257567404,0.01165572082303673,138.0,316.0,54.0,R,192.1057268722467,low,0.014940144761076635
677008,0.03197916666666667,-0.05071030848403901,16.0,96.0,1.0,L,27.428571428571427,low,-0.02646739235162382
677347,-0.17890865384615384,0.01488466100478869,26.0,32.0,13.0,R,28.689655172413794,low,0.014940144761076635
677587,0.010414900153609852,-0.0060093880350707285,124.0,315.0,33.0,L,177.94988610478362,low,-0.02646739235162382
677588,-0.12199166666666664,-0.028459636029670443,48.0,120.0,12.0,L,68.57142857142857,low,-0.02646739235162382
677594,0.0005135561846689729,0.015614372730469006,164.0,448.0,300.0,R,240.10457516339866,medium,0.014940144761076635
677649,-0.07038201171435007,0.015228160171540661,92.0,193.0,183.0,R,124.60350877192982,medium,0.014940144761076635
677800,-0.11121135113904163,-0.047650785508664195,67.0,380.0,10.0,L,113.91498881431768,low,-0.02646739235162382
677870,0.07153548245131475,0.016602851566963395,61.0,149.0,0.0,R,86.56190476190476,low,0.014940144761076635
677941,-0.09704487179487178,0.010527362327245493,12.0,26.0,11.0,R,16.42105263157895,low,0.014940144761076635
677942,0.11324072527734702,0.016602851566963395,83.0,101.0,0.0,R,91.11956521739131,low,0.014940144761076635
677950,-0.08480675324675324,-0.036739396311747996,25.0,77.0,176.0,L,37.74509803921569,medium,-0.02646739235162382
