batter,stand,stratum,centered_obs,centered_pred,agree
683146,L,low,-0.022709948770789044,-0.015296217017493504,True
683734,R,medium,0.023882405243496187,0.005927668728622406,True
683737,L,low,0.006014308080208256,-0.007909621725281504,False
686217,L,low,0.030157879060847555,0.0013674877562856944,True
686452,L,low,-0.09656570089620065,0.026622214762159497,False
686469,L,medium,-0.016984303803115046,-0.008638606042456604,True
686527,L,low,-0.21559264485207755,-0.014672258904465506,True
686611,R,low,0.07402422084330308,0.0010476391090809035,True
686668,R,medium,-0.03633921252374931,-0.006326699112787295,True
686676,R,low,-0.027084766146718307,-0.002911863388891694,True
686681,L,medium,0.030003792808143855,-0.006320828749257306,False
686765,L,low,0.019890127290009656,0.026949033700879095,True
686780,R,low,-0.03265222773070631,0.0010476391090809035,False
686797,L,low,0.044314827889985954,0.026949033700879095,True
686823,L,low,-0.12788855721172263,-0.007265011635914902,True
686894,R,medium,0.1477400938591761,0.002207179032917405,True
687093,R,low,0.07384842719250949,-0.002544282572814194,False
687231,R,low,0.07331765821825309,0.0010476391090809035,True
687263,R,low,0.11191301065112598,0.003193814574645605,True
687363,L,low,0.046004884033936454,-0.006869933338285204,False
687401,R,low,0.008793939381220892,0.0038342919606337046,True
687462,L,low,-0.09940085513189445,-0.0037837632014121013,True
687529,L,low,-0.03080290552164055,-0.006869933338285204,True
687597,R,low,-0.046252030509510614,0.0010476391090809035,False
687952,R,low,-0.07239248268021141,-0.008827138010832096,True
689172,L,low,0.14029799847435537,-0.007690715585094907,False
690291,L,low,0.06528746345897225,-0.006869933338285204,False
690993,L,low,0.055912872262806654,-0.006869933338285204,False
691011,L,low,0.016472674453939355,0.026949033700879095,True
691016,L,low,0.05056106208969535,-0.014143447952365103,False
691023,R,medium,0.03717964629217119,0.002211720926286305,True
691026,R,low,0.029187398860911293,0.0002473839070214062,True
691176,L,low,-0.05541905024648095,0.026047495658180795,False
691406,R,low,0.026895849614931893,0.0009108937546414043,True
691594,R,low,-0.0737876839186016,0.0010476391090809035,False
691718,L,low,-0.0074213841304104425,-0.0068862016049229015,True
691723,R,low,0.1011939590834268,0.0010476391090809035,True
693304,R,low,0.042048921178763785,-0.0030553355502025946,False
693307,R,low,-0.1126783290798919,0.0010476391090809035,False
694175,R,low,0.05928049789958019,0.0010476391090809035,True
694192,R,low,-0.0697722123447375,0.0010476391090809035,False
694359,L,low,0.20331007524759007,-0.006869933338285204,False
694362,R,low,0.044922922142004384,0.0010476391090809035,True
694376,R,low,-0.1761778624900302,0.0010476391090809035,False
694384,L,low,0.026300516515265656,0.0006695423313492939,True
694388,L,low,-9.519134008754288e-05,-0.006869933338285204,True
694497,L,low,-0.13464217877107715,-0.013123658290583307,True
694671,R,low,0.05003268615250368,0.0010476391090809035,True
695238,L,low,-0.09608907247968254,-0.006869933338285204,True
695257,R,low,0.2614187263378085,0.0010476391090809035,True
695336,R,low,0.09236231608139839,0.0010476391090809035,True
695391,R,low,-0.04446253520743171,0.0010476391090809035,False
695578,L,low,-0.04280224618098124,-0.006869933338285204,True
696100,R,low,0.024964424118288992,-0.0005086720548690936,False
696285,R,low,0.009400461715406892,0.0014145987223981062,True
700242,L,low,0.11055329842766676,-0.006869933338285204,False
700250,L,low,-0.016396582020580246,-0.006869933338285204,True
700932,L,low,-0.028660145340645045,-0.006869933338285204,True
701305,R,low,-0.2158607283160646,0.0010476391090809035,False
701538,L,low,-0.06315155224528723,-0.006869933338285204,True
702358,R,low,-0.1613718132718354,0.0010476391090809035,False
702616,L,low,-0.03011767904655905,-0.006869933338285204,True
805779,R,low,0.0629509524450347,0.0010476391090809035,True
807799,L,medium,-0.07380100997901015,-0.014295134278867801,True
808982,L,low,-0.039933907671664444,-0.006869933338285204,True
