head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
spray,count,1-1,bin_14,13962,0.03896289929809483,0.04091102676572834,0.0019481274676335092,0.04999955092481444
spray,count,1-1,bin_15,13962,0.040252112877811205,0.040783214857201794,0.0005311019793905886,0.01319438760898825
spray,count,1-1,bin_16,13962,0.041541326457527575,0.04002273684734589,-0.0015185896101816837,-0.03655611747820115
spray,count,1-1,bin_17,13962,0.0431886549204985,0.04023073618041114,-0.0029579187400873563,-0.06848832744460973
spray,count,1-1,bin_18,13962,0.042973785990545764,0.0406822687429866,-0.0022915172475591605,-0.05332360635070167
spray,count,1-1,bin_19,13962,0.04705629565964761,0.04069437015961914,-0.006361925500028474,-0.1351981793476371
spray,count,1-1,bin_20,13962,0.04340352385045122,0.0403249306004758,-0.00307859324997542,-0.0709295692345822
spray,count,1-1,bin_21,13962,0.041684572410829394,0.04045600355535521,-0.0012285688554741839,-0.029472986873076555
spray,count,1-1,bin_22,13962,0.04454949147686578,0.041315321215188924,-0.0032341702616768553,-0.07259724307641842
spray,count,1-1,bin_23,13962,0.05006446067898582,0.04533116007330605,-0.004733300605679766,-0.09454412454435035
spray,count,1-2,bin_0,13881,0.04718680210359484,0.04955486681231879,0.0023680647087239506,0.05018489499511017
spray,count,1-2,bin_1,13881,0.04135148764498235,0.04459277622204453,0.0032412885770621777,0.07838384449163778
spray,count,1-2,bin_2,13881,0.04163965132195087,0.04269000519405256,0.0010503538721016933,0.02522484792152873
spray,count,1-2,bin_3,13881,0.04243210143361429,0.04331239750288033,0.00088029606926604,0.020745992763127167
spray,count,1-2,bin_4,13881,0.04632231107268929,0.04254956337005897,-0.003772747702630322,-0.08144558454154198
spray,count,1-2,bin_5,13881,0.041711692241193,0.043649018674929166,0.0019373264337361681,0.04644564460568523
spray,count,1-2,bin_6,13881,0.04408904257618327,0.04355694626219271,-0.0005320963139905585,-0.012068674729579973
spray,count,1-2,bin_7,13881,0.04070311937180318,0.04308057446791504,0.002377455096111862,0.0584096534320863
spray,count,1-2,bin_8,13881,0.040414955694834664,0.04291164554265672,0.002496689847822059,0.06177638463033512
spray,count,1-2,bin_9,13881,0.04005475109862402,0.040747151455960244,0.0006924003573362258,0.017286347770115378
spray,count,1-2,bin_10,13881,0.040486996614076794,0.04088177151233146,0.0003947748982546656,0.00975065900831497
spray,count,1-2,bin_11,13881,0.04120740580649809,0.041542148521202325,0.0003347427147042323,0.008123362976939594
spray,count,1-2,bin_12,13881,0.042720265110582814,0.0421031454376544,-0.0006171196729284137,-0.01444559558165145
spray,count,1-2,bin_13,13881,0.04135148764498235,0.041423158958732165,7.167131374981317e-05,0.0017332221361692623
spray,count,1-2,bin_14,13881,0.037821482602118005,0.04055784384850721,0.0027363612463892073,0.07234939135453064
spray,count,1-2,bin_15,13881,0.03738923708666522,0.03996739177343427,0.0025781546867690505,0.06895446089988669
spray,count,1-2,bin_16,13881,0.03890209639074994,0.03912221715677161,0.00022012076602166697,0.005658326579901406
spray,count,1-2,bin_17,13881,0.040991283048771705,0.03914119559167532,-0.0018500874570963888,-0.04513368012645865
spray,count,1-2,bin_18,13881,0.038685973633023556,0.0391331915051616,0.0004472178721380421,0.011560207231188384
spray,count,1-2,bin_19,13881,0.04372883797997262,0.03934546181787622,-0.0043833761620964,-0.10023994152563448
spray,count,1-2,bin_20,13881,0.04214393775664577,0.03895313098680825,-0.0031908067698375245,-0.07571211755917039
spray,count,1-2,bin_21,13881,0.038613932713781426,0.0385190451279407,-9.488758584072499e-05,-0.002457340632565492
spray,count,1-2,bin_22,13881,0.04279230602982494,0.038756581453739114,-0.004035724576085829,-0.0943095839068138
spray,count,1-2,bin_23,13881,0.04725884302283697,0.043908770939137,-0.003350072083699973,-0.07088772956377946
spray,count,2-0,bin_0,3626,0.04522890237175951,0.048079604515158206,0.0028507021433986923,0.06302832909733938
spray,count,2-0,bin_1,3626,0.03392167677881964,0.038605296931487974,0.004683620152668336,0.1380715989721576
spray,count,2-0,bin_2,3626,0.03254274682846112,0.038049282280405106,0.005506535451943989,0.16920930126058392
spray,count,2-0,bin_3,3626,0.03143960286817429,0.03701672469374774,0.005577121825573447,0.17739161175025722
spray,count,2-0,bin_4,3626,0.03116381687810259,0.03796850650926649,0.006804689631163898,0.2183522531203566
spray,count,2-0,bin_5,3626,0.03419746276889134,0.03978796921419627,0.005590506445304934,0.1634772287957717
spray,count,2-0,bin_6,3626,0.04302261445118588,0.040804697220609636,-0.0022179172305762454,-0.05155235819275299
spray,count,2-0,bin_7,3626,0.035024820739106455,0.04163927866986625,0.006614457930759793,0.1888505862750788
spray,count,2-0,bin_8,3626,0.04164368450082736,0.04210338531555086,0.0004597008147235043,0.011038908305876997
spray,count,2-0,bin_9,3626,0.03667953667953668,0.041293948766471966,0.004614412086935284,0.12580344531749876
spray,count,2-0,bin_10,3626,0.04054054054054054,0.04141956927091442,0.0008790287303738764,0.021682708682555618
spray,count,2-0,bin_11,3626,0.0444015444015444,0.04364236345891833,-0.0007591809426260726,-0.01709807514262198
spray,count,2-0,bin_12,3626,0.039713182570325425,0.0434089719476263,0.003695789377300876,0.09306202973675679
spray,count,2-0,bin_13,3626,0.04247104247104247,0.041939241791839936,-0.0005318006792025334,-0.012521488719405106
spray,count,2-0,bin_14,3626,0.04247104247104247,0.04069159765652947,-0.0017794448145129968,-0.04189783699626056
spray,count,2-0,bin_15,3626,0.04329840044125759,0.0416087646141154,-0.00168963582714219,-0.03902305419883809
spray,count,2-0,bin_16,3626,0.03861003861003861,0.04051967240692438,0.0019096337968857735,0.04945951533934154
spray,count,2-0,bin_17,3626,0.050468836183121896,0.041637140555900246,-0.00883169562722165,-0.17499305106177981
spray,count,2-0,bin_18,3626,0.04467733039161611,0.04158913318828662,-0.003088197203329486,-0.0691222411066217
spray,count,2-0,bin_19,3626,0.04771097628240485,0.04209956575560735,-0.005611410526797499,-0.11761256976975568
spray,count,2-0,bin_20,3626,0.049089906232763374,0.0422768579647562,-0.006813048268007174,-0.1387871517965956
spray,count,2-0,bin_21,3626,0.04633204633204633,0.04336705287234671,-0.0029649934596996178,-0.06399444217185009
spray,count,2-0,bin_22,3626,0.04771097628240485,0.04395515437470519,-0.003755821907699665,-0.07872029038912709
spray,count,2-0,bin_23,3626,0.05763927192498621,0.046496220621433694,-0.011143051303552517,-0.1933239427113944
spray,count,2-1,bin_0,8094,0.04595997034840623,0.048524772001137036,0.0025648016527308054,0.05580511983119123
spray,count,2-1,bin_1,8094,0.037682233753397576,0.04134698598543347,0.003664752232035891,0.0972541133314705
spray,count,2-1,bin_2,8094,0.037064492216456635,0.04013380116002554,0.0030693089435689033,0.08280995529748901
spray,count,2-1,bin_3,8094,0.0374351371386212,0.03978385634814951,0.0023487192095283105,0.06274103393373645
spray,count,2-1,bin_4,8094,0.037064492216456635,0.039826590572541225,0.00276209835608459,0.07452141364716224
spray,count,2-1,bin_5,8094,0.043241907585866074,0.04141513584686327,-0.0018267717390028013,-0.04224540130139621
spray,count,2-1,bin_6,8094,0.03681739560168026,0.0419859798574383,0.005168584255758044,0.14038429854397855
spray,count,2-1,bin_7,8094,0.04262416604892513,0.04211024436229241,-0.0005139216866327234,-0.01205704965682685
spray,count,2-1,bin_8,8094,0.03879416851989128,0.04234591331286321,0.0035517447929719337,0.09155357437679883
spray,count,2-1,bin_9,8094,0.0396590066716086,0.041098943828194165,0.0014399371565855662,0.036307948116522035
spray,count,2-1,bin_10,8094,0.04175932789720781,0.04120741243445592,-0.0005519154627518855,-0.013216579158324736
spray,count,2-1,bin_11,8094,0.04126513466765505,0.0427044792052777,0.00143934453762265,0.0348804032560411
spray,count,2-1,bin_12,8094,0.03978255497899679,0.04262755204800506,0.0028449970690082663,0.07151368408867362
spray,count,2-1,bin_13,8094,0.04583642204101804,0.041488885074504794,-0.0043475369665132435,-0.09484896012657194
spray,count,2-1,bin_14,8094,0.03817642698295033,0.040671497226031354,0.0024950702430810226,0.06535630597895728
spray,count,2-1,bin_15,8094,0.04311835927847788,0.040750107810661,-0.0023682514678168842,-0.054924433755042586
spray,count,2-1,bin_16,8094,0.04002965159377316,0.04006944568844792,3.9794094674756864e-05,0.0009941154391897595
spray,count,2-1,bin_17,8094,0.043241907585866074,0.040477494542188276,-0.0027644130436777978,-0.06392902621579456
spray,count,2-1,bin_18,8094,0.04497158388930072,0.04078677344774333,-0.004184810441557392,-0.09305454866474046
spray,count,2-1,bin_19,8094,0.042994810971089696,0.04105304047127783,-0.0019417704998118679,-0.04516290352148637
spray,count,2-1,bin_20,8094,0.044848035581912526,0.040798846787979966,-0.004049188793932561,-0.09028687079363677
spray,count,2-1,bin_21,8094,0.04101803805287867,0.04132161092005825,0.00030357286717957316,0.00740096020166104
spray,count,2-1,bin_22,8094,0.044230294044971585,0.04222114147644047,-0.002009152568531118,-0.04542480695444377
spray,count,2-1,bin_23,8094,0.05238448233259204,0.04524948947604515,-0.007134992856546889,-0.13620432118134557
spray,count,2-2,bin_0,14040,0.04814814814814815,0.04862068398932068,0.00047253584117253056,0.009814205932044866
spray,count,2-2,bin_1,14040,0.039316239316239315,0.043078162358732956,0.003761923042493641,0.0956836947764687
spray,count,2-2,bin_2,14040,0.04266381766381767,0.04139930238737586,-0.0012645152764418077,-0.02963905589523035
spray,count,2-2,bin_3,14040,0.040740740740740744,0.04201994248972413,0.001279201748983383,0.03139858838413758
spray,count,2-2,bin_4,14040,0.039316239316239315,0.04133129408589678,0.002015054769657465,0.05125248001085291
spray,count,2-2,bin_5,14040,0.04173789173789174,0.04238506062995857,0.0006471688920668267,0.015505548199007247
spray,count,2-2,bin_6,14040,0.03831908831908832,0.042547153606381505,0.004228065287293185,0.11033835805501176
spray,count,2-2,bin_7,14040,0.039886039886039885,0.042382782719206986,0.002496742833167101,0.06259690960297518
spray,count,2-2,bin_8,14040,0.04245014245014245,0.04240908815247369,-4.10542976687564e-05,-0.0009671180189082884
spray,count,2-2,bin_9,14040,0.034401709401709404,0.040663498950169616,0.0062617895484602115,0.18201972103598626
spray,count,2-2,bin_10,14040,0.03853276353276353,0.04088366308709805,0.0023508995543345193,0.061010406179032625
spray,count,2-2,bin_11,14040,0.041666666666666664,0.041388373559052616,-0.0002782931076140485,-0.0066790345827371644
spray,count,2-2,bin_12,14040,0.04522792022792023,0.041877107440078255,-0.003350812787841974,-0.07408726226976585
spray,count,2-2,bin_13,14040,0.0400997150997151,0.04141442183417557,0.0013147067344604704,0.03278593703698935
spray,count,2-2,bin_14,14040,0.04095441595441596,0.04060131112054973,-0.000353104833866226,-0.00862189889996837
spray,count,2-2,bin_15,14040,0.039316239316239315,0.04008712927735124,0.000770889961111923,0.019607418576107608
spray,count,2-2,bin_16,14040,0.0405982905982906,0.039385424855061406,-0.001212865743229194,-0.029874798306908566
spray,count,2-2,bin_17,14040,0.04145299145299145,0.039586428485884936,-0.001866562967106515,-0.04502842621679635
spray,count,2-2,bin_18,14040,0.04294871794871795,0.039882191675672876,-0.0030665262730450726,-0.07139971620821363
spray,count,2-2,bin_19,14040,0.04309116809116809,0.04048953916027426,-0.002601628930893836,-0.060374992049172654
spray,count,2-2,bin_20,14040,0.04195156695156695,0.040343515924954276,-0.0016080510266126766,-0.038331131432329336
spray,count,2-2,bin_21,14040,0.04408831908831909,0.040292905604206244,-0.0037954134841128445,-0.08608659986582284
spray,count,2-2,bin_22,14040,0.04316239316239316,0.040932824395214375,-0.002229568767178787,-0.05165535559602338
spray,count,2-2,bin_23,14040,0.04992877492877493,0.04599819455424904,-0.0039305803745258855,-0.07872374958394213
spray,count,3-0,bin_0,255,0.050980392156862744,0.03409881496019593,-0.016881577196666817,-0.33113862962692603
spray,count,3-0,bin_1,255,0.027450980392156862,0.029416242657074085,0.0019652622649172224,0.07159169679341311
spray,count,3-0,bin_2,255,0.027450980392156862,0.031114979047675198,0.0036639986555183357,0.13347423673673936
spray,count,3-0,bin_3,255,0.03529411764705882,0.028064348376310413,-0.00722976927074841,-0.20484346267120496
spray,count,3-0,bin_4,255,0.023529411764705882,0.03142787306112986,0.007898461296423978,0.33568460509801906
