batter,stand,stratum,dim,gradient
669394,R,medium,55,-0.0027741440738605137
676113,L,low,55,0.0
677347,R,low,55,-0.0017711997664996047
680474,R,low,55,0.0
680718,L,low,55,0.0
680776,L,medium,55,-0.003178612576603192
680869,R,low,55,-0.0029158752058070407
681146,R,low,55,-0.0005763542762768387
682177,L,low,55,0.0
682626,R,medium,55,-0.004415537291582849
686527,L,low,55,-0.004056600156811994
686894,R,medium,55,-0.002207556983786713
691718,L,low,55,-0.0025903221505577355
700250,L,low,55,0.0
457705,R,high,56,-0.0012368893898651455
467793,L,high,56,-0.004664141120103238
502671,R,high,56,-0.0005241753651874787
545121,L,medium,56,0.0003716778058988655
545361,R,high,56,-0.00033766269529475566
571745,R,high,56,-0.0009949376551753404
592325,L,high,56,-0.003497144561640709
592626,L,high,56,-0.0031078776667274304
593871,L,high,56,-0.001661577790371161
595978,R,high,56,-0.0013679262086231055
605131,R,high,56,-0.0005634637610732513
605170,L,medium,56,-0.0013639613786913043
605346,R,low,56,-0.002372923113896819
608336,L,high,56,-0.005314671633573853
624428,L,high,56,-0.001820395132742093
650859,L,high,56,-0.0027554069011980465
656555,R,high,56,-0.0023136138542547684
656941,L,high,56,-0.0027208555855374535
660707,R,medium,56,-0.0017304576740071029
662139,L,medium,56,-0.003036922363699886
664761,R,high,56,-0.001297150357494462
665742,L,high,56,-0.0012644927223080058
665926,L,medium,56,-0.00285410342876542
667472,R,low,56,-0.0007454793362737936
668709,L,medium,56,-0.00363989151419272
669289,R,medium,56,-0.0015001425970115926
669394,R,medium,56,-0.0012237444900661584
676113,L,low,56,0.0
677347,R,low,56,-0.0018826345626050476
680474,R,low,56,0.0
680718,L,low,56,0.0
680776,L,medium,56,-0.0031964997492501014
680869,R,low,56,-0.002540769955907919
681146,R,low,56,-0.0021624201236669915
682177,L,low,56,0.0
682626,R,medium,56,-0.0022337854935871367
686527,L,low,56,-0.0019675122031496497
686894,R,medium,56,-0.0022861939206175004
691718,L,low,56,-0.000710918729516259
700250,L,low,56,0.0
457705,R,high,57,0.000568037997223572
467793,L,high,57,0.0013544176116972566
502671,R,high,57,0.0006562321492324392
545121,L,medium,57,0.0006745557290596783
545361,R,high,57,0.0008236721608866623
571745,R,high,57,0.0025010353770064317
592325,L,high,57,0.0005049228906226383
592626,L,high,57,0.002354702847857171
593871,L,high,57,0.0016128022277963965
595978,R,high,57,0.0022971967099021176
605131,R,high,57,0.0010485744675959514
605170,L,medium,57,0.002928913034150885
605346,R,low,57,0.0012220976445555887
608336,L,high,57,0.0008788322929947051
624428,L,high,57,-0.001005247543833017
650859,L,high,57,0.002573433275381138
656555,R,high,57,0.0026449373972063216
656941,L,high,57,0.0037514686086237447
660707,R,medium,57,0.003301601470364689
662139,L,medium,57,0.0018472511927844863
664761,R,high,57,0.0017884433519147799
665742,L,high,57,0.00036309325556246186
665926,L,medium,57,0.0017121800276187087
667472,R,low,57,0.002836262398510838
668709,L,medium,57,-0.0001265388119488524
669289,R,medium,57,0.002741784038092627
669394,R,medium,57,0.00028434523585157604
676113,L,low,57,0.0
677347,R,low,57,-0.0003766177846388834
680474,R,low,57,0.0
680718,L,low,57,0.0
680776,L,medium,57,-0.000715478697857596
680869,R,low,57,0.0015979533781452348
681146,R,low,57,-0.0007678445731983927
682177,L,low,57,0.0
682626,R,medium,57,0.0027698230258427067
686527,L,low,57,0.0009362360518051524
686894,R,medium,57,0.0014638474953390086
691718,L,low,57,-7.369826946376258e-05
700250,L,low,57,0.0
457705,R,high,58,0.0002449854491274035
467793,L,high,58,-0.0007213837357475383
502671,R,high,58,0.000770770041256158
545121,L,medium,58,0.0007993645313271218
545361,R,high,58,0.002760284693626176
571745,R,high,58,0.0003978812308796687
592325,L,high,58,-0.000382457846330383
592626,L,high,58,0.0012883549797906317
593871,L,high,58,0.0009012869860974462
595978,R,high,58,0.0005891786961605793
605131,R,high,58,0.00011977217361342114
605170,L,medium,58,-0.0011326395903968013
605346,R,low,58,0.0011282123092921591
608336,L,high,58,0.0012947381890074693
624428,L,high,58,-0.001265174874137388
650859,L,high,58,0.0008099978231127681
656555,R,high,58,0.001218840854333305
656941,L,high,58,0.0013480141084396987
660707,R,medium,58,0.0014002437186347275
662139,L,medium,58,-0.00046383233970800875
664761,R,high,58,0.0002802834229972534
665742,L,high,58,0.002150536063909743
665926,L,medium,58,0.00010118176275472042
667472,R,low,58,0.001656487678577556
668709,L,medium,58,-0.0005218262225928343
669289,R,medium,58,0.0008295696812063314
669394,R,medium,58,0.002441554078842715
676113,L,low,58,0.0
677347,R,low,58,0.0014060576063894793
680474,R,low,58,0.0
680718,L,low,58,0.0
680776,L,medium,58,0.0012872826167455826
680869,R,low,58,0.0022151546075514974
681146,R,low,58,0.0003935949730088561
682177,L,low,58,0.0
682626,R,medium,58,0.0026182916029942266
686527,L,low,58,-0.0009059596949809789
686894,R,medium,58,0.0005964607707370225
691718,L,low,58,-0.0006161054131501574
700250,L,low,58,0.0
457705,R,high,59,-0.0006577338812591917
467793,L,high,59,-0.003625971405641008
502671,R,high,59,-0.0019867589719795276
545121,L,medium,59,-0.002683871183003705
545361,R,high,59,-0.0003271315813415713
571745,R,high,59,-0.0008494398819117502
592325,L,high,59,-0.0024006583905574574
592626,L,high,59,-0.0011614079050622946
593871,L,high,59,-0.0037137039829367256
595978,R,high,59,-0.0018606183314447305
605131,R,high,59,0.00013050103446656135
605170,L,medium,59,-0.0016371981552082777
605346,R,low,59,-0.0020218927041907326
608336,L,high,59,0.001161669986266468
624428,L,high,59,-0.00010564844061128224
650859,L,high,59,-0.0031729253439873985
656555,R,high,59,0.0005621466802145879
656941,L,high,59,-0.000833554492416227
660707,R,medium,59,0.0008198788117488185
662139,L,medium,59,-0.0013693449491248941
664761,R,high,59,-0.0018220479775758914
665742,L,high,59,-0.0015872416470572384
665926,L,medium,59,0.0011926611250509006
667472,R,low,59,-0.0020802462849482013
668709,L,medium,59,0.002268871803944468
669289,R,medium,59,-0.001488099151518626
669394,R,medium,59,-0.00014704136776675923
676113,L,low,59,0.0
677347,R,low,59,-0.0016247312416995646
680474,R,low,59,0.0
680718,L,low,59,0.0
680776,L,medium,59,-0.0017803997817078135
680869,R,low,59,-0.0014585945778164515
681146,R,low,59,-0.0010972860550951835
682177,L,low,59,0.0
682626,R,medium,59,-0.0009125741790127935
686527,L,low,59,0.000576833212539117
686894,R,medium,59,-0.00034236151587834553
691718,L,low,59,9.973870439855699e-05
700250,L,low,59,0.0
457705,R,high,60,0.0004856066100458244
467793,L,high,60,0.0016537963088529139
502671,R,high,60,-0.00033296999823145595
545121,L,medium,60,-0.00010533440783136799
545361,R,high,60,0.00014732177773998172
571745,R,high,60,0.0007139642044912028
592325,L,high,60,-0.0022945869882534725
592626,L,high,60,-0.0037546872224906683
593871,L,high,60,-0.0010095391628016316
595978,R,high,60,-0.0005476881556904403
605131,R,high,60,0.0006346160956039944
605170,L,medium,60,-0.0019038579693876024
605346,R,low,60,-0.001708037493469261
608336,L,high,60,-0.006044844273884168
624428,L,high,60,-0.0012269316123700695
650859,L,high,60,0.0007442305850579778
656555,R,high,60,-0.0007897490400713259
656941,L,high,60,-0.005640980349843202
660707,R,medium,60,-0.002016112318036617
662139,L,medium,60,-0.0064518787830332444
664761,R,high,60,-0.0005969324852292603
665742,L,high,60,-0.0015473469814566028
665926,L,medium,60,-0.003816962433535386
667472,R,low,60,-0.002056349032159753
668709,L,medium,60,-0.004049535338178464
669289,R,medium,60,-0.0009034908168414334
669394,R,medium,60,-0.0017565659732171795
676113,L,low,60,0.0
677347,R,low,60,-0.0006013072601269246
680474,R,low,60,0.0
680718,L,low,60,0.0
680776,L,medium,60,-0.004769221864410016
680869,R,low,60,-0.0018700772665141846
681146,R,low,60,0.0007209738944537138
682177,L,low,60,0.0
682626,R,medium,60,-0.0034766698381929525
686527,L,low,60,-0.005816612795858466
686894,R,medium,60,-0.0012909117616299347
691718,L,low,60,-0.0052753036411339205
700250,L,low,60,0.0
457705,R,high,61,0.00015627842347011844
467793,L,high,61,0.0019274078784141295
502671,R,high,61,-0.0009435846155088015
545121,L,medium,61,0.0001699501650416227
545361,R,high,61,-0.00012283574231383723
571745,R,high,61,9.39584251296669e-05
592325,L,high,61,-0.0013777212933099026
592626,L,high,61,-0.0022810122257641333
593871,L,high,61,0.00141007353794085
595978,R,high,61,-0.00044455668385210795
605131,R,high,61,-0.000322144344031017
605170,L,medium,61,-0.001579488408258438
605346,R,low,61,-0.0020326089588842914
608336,L,high,61,-0.004356374156710197
624428,L,high,61,0.0008838272246198033
650859,L,high,61,-9.949255479442544e-05
656555,R,high,61,0.00041134447487847905
656941,L,high,61,-0.002458761936812989
660707,R,medium,61,-0.0008660063418930503
662139,L,medium,61,-0.00012255074315228808
664761,R,high,61,-0.0008366198229302958
665742,L,high,61,-0.0005755987132955617
665926,L,medium,61,-0.00189296962471498
667472,R,low,61,-0.0027257914841310937
668709,L,medium,61,-0.0022152682642485482
669289,R,medium,61,0.001001022023290564
669394,R,medium,61,-0.001299306329322235
676113,L,low,61,0.0
677347,R,low,61,-0.000393480209294343
680474,R,low,61,0.0
680718,L,low,61,0.0
680776,L,medium,61,-0.002871517973759758
680869,R,low,61,-0.0010295883564644087
681146,R,low,61,0.0008573443942338999
682177,L,low,61,0.0
682626,R,medium,61,-0.0024659871900009366
686527,L,low,61,-0.003163786777846055
686894,R,medium,61,-0.0008992332162945509
691718,L,low,61,-0.0027845834899651143
700250,L,low,61,0.0
457705,R,high,62,-5.262635820378974e-05
467793,L,high,62,-0.0031857268860258684
502671,R,high,62,0.0012592104799707782
545121,L,medium,62,0.0011905174444742086
545361,R,high,62,0.0023234613749534144
571745,R,high,62,0.0015806723217543285
592325,L,high,62,0.001143554797512702
592626,L,high,62,-0.0011741808620306534
593871,L,high,62,-0.002057011971622479
595978,R,high,62,0.001701211618765287
605131,R,high,62,0.0008842782631316607
605170,L,medium,62,0.0008003860617462764
605346,R,low,62,0.0012364462670325133
608336,L,high,62,-0.00048457970908336327
624428,L,high,62,0.00039736460557172556
650859,L,high,62,0.0007329420194332716
656555,R,high,62,0.0009776071418814039
656941,L,high,62,-0.0011900830773864033
660707,R,medium,62,-0.0005364203889072778
662139,L,medium,62,-0.0014467110416842397
664761,R,high,62,-0.0012489587853610354
665742,L,high,62,-0.001048190380482042
665926,L,medium,62,-0.0008454278160753885
667472,R,low,62,0.0003448325551062425
668709,L,medium,62,0.0009055660712439677
669289,R,medium,62,-0.00010738813608712216
669394,R,medium,62,0.0013945480745421374
676113,L,low,62,0.0
677347,R,low,62,0.001855181678742304
680474,R,low,62,0.0
680718,L,low,62,0.0
680776,L,medium,62,0.0008312592156545531
680869,R,low,62,0.0002606979228365147
681146,R,low,62,0.0004813014388477906
682177,L,low,62,0.0
682626,R,medium,62,0.00012866028784366032
686527,L,low,62,0.002127038230973118
686894,R,medium,62,-0.00020709030745822698
691718,L,low,62,0.0023526964224569826
700250,L,low,62,0.0
457705,R,high,63,-0.001747052894471105
467793,L,high,63,-0.0053290611906994
502671,R,high,63,-0.0018457350486232164
545121,L,medium,63,-0.0031549264258892715
545361,R,high,63,-0.0005911788867179602
571745,R,high,63,-0.0011077061202062555
592325,L,high,63,-0.0012724189313922452
592626,L,high,63,-0.003397550332906234
593871,L,high,63,-0.0043559940599710014
595978,R,high,63,-0.0012851443648308053
605131,R,high,63,-0.0010475025386686419
605170,L,medium,63,-0.004063639011613945
605346,R,low,63,-0.00033464660663431957
608336,L,high,63,-0.00248883283961421
624428,L,high,63,0.00019102295441885526
650859,L,high,63,-0.003405885690833352
656555,R,high,63,-0.003376349259007507
656941,L,high,63,-0.003960916797988488
660707,R,medium,63,-0.0013347852431080573
662139,L,medium,63,-0.0027844896024497986
664761,R,high,63,-0.0006993177002015673
665742,L,high,63,-0.0016941033419212703
665926,L,medium,63,-0.0045250661261679315
667472,R,low,63,-0.0018749239100512853
668709,L,medium,63,-0.0011990049932677775
669289,R,medium,63,-0.0012539674271630308
669394,R,medium,63,0.0008279342445100611
676113,L,low,63,0.0
677347,R,low,63,-0.0014181350566527032
680474,R,low,63,0.0
680718,L,low,63,0.0
680776,L,medium,63,-0.002397369034264137
680869,R,low,63,-0.001623912755725969
681146,R,low,63,-0.0027390204826454705
682177,L,low,63,0.0
682626,R,medium,63,-0.00042481802603318845
686527,L,low,63,-0.004100146506248752
686894,R,medium,63,-0.002475264707027266
691718,L,low,63,-0.0016824487282343786
700250,L,low,63,0.0
