batter,name,stand,stratum,log_prior_pa,level_query,woba_level
666152,David Hamilton,L,low,3.688879454113936,0.27269329045904167,0.2161538461538461
666158,Gavin Lux,L,medium,6.90875477931522,0.30225194051644305,0.311865
666160,Mickey Moniak,L,low,6.18826412308259,0.2671018741182069,0.2975473251028807
666163,Ben Rortvedt,L,low,5.170483995038151,0.2838986209596386,0.2235942857142857
666165,Blake Sabol,L,low,5.8377304471659395,0.2831868738608725,0.3032222222222222
666176,Jo Adell,R,medium,6.42648845745769,0.2905433721234308,0.2715607779578606
666181,Will Benson,L,low,5.966146739123692,0.2980844635737254,0.3451953727506427
666182,Bo Bichette,R,high,7.752764808851328,0.3714374068654679,0.3535694026643747
666185,Dylan Carlson,L,medium,7.298445101508147,0.30240633923983845,0.3130020311442112
666197,Grae Kessinger,R,low,3.828641396489095,0.2814316067346015,0.2752666666666666
666211,Taylor Trammell,L,low,5.855071922202427,0.2735742381557025,0.2813304597701149
666310,Bo Naylor,L,low,5.472270673671475,0.30493937645141567,0.335168776371308
666397,Edouard Julien,L,low,6.0112671744041615,0.30397980229553695,0.366046683046683
666464,Jerar Encarnacion,R,low,4.406719247264253,0.27884302355258755,0.2362716049382716
666624,Christopher Morel,R,medium,6.7464121285733745,0.3030916438351512,0.334910588235294
666703,Eguy Rosario,R,low,3.784189633918261,0.2786590333286951,0.3140697674418604
666915,Bobby Dalbec,R,medium,6.85751406254539,0.3139682987204643,0.3184431578947369
666969,Adolis García,R,high,7.56734567601324,0.32713766713970316,0.3283186756337299
666971,Lourdes Gurriel,R,high,7.803435056952168,0.33830029515845195,0.3367626633986928
667452,Corey Julks,R,low,5.780743515792329,0.30217273918733567,0.285687306501548
667472,Dane Myers,R,low,4.2626798770413155,0.31435733107921215,0.2784285714285714
667670,Brent Rooker,R,medium,6.679599185844383,0.3278039350151599,0.3297962264150943
668227,Randy Arozarena,R,high,7.59890045687141,0.3314566425265799,0.3472421052631579
668670,Jake Rogers,R,medium,6.421622267806518,0.28961652171165425,0.2977557003257329
668709,Jj Bleday,L,medium,6.295266001439646,0.29803025603159894,0.2834103512014787
668715,Spencer Steer,R,medium,6.651571873589727,0.31476027677094787,0.3453893919793014
668723,Ryan Vilade,R,low,2.0794415416798357,0.2800843150557838,0.0988571428571428
668731,Akil Baddoo,L,medium,6.946013991099227,0.2783950921961615,0.3030472061657032
668800,Andrew Knizner,R,medium,6.673297967767654,0.2901436637644408,0.2758455696202532
668804,Bryan Reynolds,L,high,7.877397186353287,0.34809771697314407,0.3539385432473445
668843,Conner Capel,L,low,4.983606621708336,0.2978672833723935,0.3415862068965517
668901,Mark Vientos,R,low,5.616771097666572,0.31834255728703226,0.2651459854014599
668904,Royce Lewis,R,low,5.638354669333745,0.3386447043676285,0.3894857142857142
668930,Brice Turang,L,low,6.09807428216624,0.2880680349237049,0.2617454954954955
668939,Adley Rutschman,L,medium,7.049254841255837,0.3577363519447782,0.3525968722849696
668942,Josh Rojas,L,medium,7.390798521735676,0.3003987295570433,0.3077641975308642
668952,Ryan Kreidler,R,low,4.61512051684126,0.27817561303382043,0.19677
669003,Garrett Mitchell,L,low,4.948759890378168,0.2793988786432291,0.3443428571428571
669004,Mj Melendez,L,medium,7.033506484287697,0.32410837452183494,0.3102427184466019
669016,Brandon Marsh,L,medium,7.078341579557671,0.3025626297190054,0.3208345991561181
669065,Kyle Stowers,L,low,4.882801922586371,0.2962120891547443,0.2661068702290076
669087,Sam Huff,R,low,5.3471075307174685,0.2878530280907148,0.3322488038277512
669127,Shea Langeliers,R,medium,6.46302945692067,0.3090712010716954,0.2915984375
669134,Luis Campusano,R,low,5.58724865840025,0.31261681873715674,0.31696992481203
669200,Mason Mccoy,R,low,0.6931471805599453,0.27817387845470054,0.0
669221,Sean Murphy,R,high,7.436027816351848,0.34677135707224394,0.3380731563421829
669222,Nick Senzel,R,medium,7.2078598714324755,0.3083732072629607,0.2928962194217939
669224,Austin Wells,L,low,4.31748811353631,0.2939483225291638,0.309
669242,Tommy Edman,L,high,7.789868559054706,0.31528734190333124,0.3144016563146998
669257,Will Smith,R,high,7.578145472419466,0.34865610881122344,0.3578613101330604
669261,Jack Suwinski,L,medium,6.806829360392176,0.3213938939001731,0.3289767441860465
669288,Daniel Johnson,L,low,4.543294782270004,0.2836619480921447,0.2484516129032258
669289,Santiago Espinal,R,medium,6.957497370876951,0.31046142585137126,0.308207619047619
669304,José Miranda,R,medium,6.455198563340122,0.3148533293012936,0.3105826771653543
669352,Bubba Thompson,R,low,5.476463551931511,0.2639759979257748,0.2634579831932773
669357,Nolan Gorman,L,low,6.655440350367647,0.317226929624085,0.3329677835051546
669364,Xavier Edwards,L,low,4.418840607796598,0.29084043601875087,0.2951951219512195
669369,Bryce Johnson,R,low,4.219507705176107,0.27881610835545123,0.1925970149253731
669374,Keston Hiura,R,medium,6.959398512133975,0.29697622619117864,0.3290836501901141
669392,Samad Taylor,R,low,4.23410650459726,0.2680774826236727,0.2481764705882353
669394,Jake Burger,R,medium,6.638567789166521,0.331324109118459,0.3434705111402359
669397,Nick Allen,R,medium,6.467698726104354,0.28251634725938957,0.2446205287713841
669450,Cooper Hummel,L,low,5.429345628954441,0.30876083768694207,0.2508678414096916
669477,Casey Schmitt,R,medium,5.616771097666572,0.3093937515705377,0.2540656934306569
669699,Braden Shewmake,L,low,1.6094379124341005,0.27594852307972934,0.0
669701,Josh Smith,L,low,6.1779441140506,0.3014383358645337,0.2738939708939709
669707,Jared Triolo,R,low,5.3471075307174685,0.28157009484885365,0.3501244019138756
669720,Austin Hays,R,high,7.57353126274595,0.31983271995500273,0.3231681233933162
669743,Alex Call,R,medium,6.342121418721152,0.3140730182203816,0.2920776014109347
669911,Michael Toglia,L,low,5.60947179518496,0.2908586860003902,0.2519375
670032,Nicky Lopez,L,high,7.533158807455563,0.28014578094865855,0.2812532119914346
670042,Luke Raley,L,low,6.3080984415095305,0.3040510584417757,0.326793795620438
670097,Zack Short,R,medium,6.102558594613569,0.296495277144622,0.2551278026905829
670156,Miles Mastrobuoni,L,low,5.099866427824199,0.296741043473131,0.2673067484662577
670223,Matt Mervis,L,low,4.605170185988092,0.29915046326874284,0.2386262626262626
670242,Matt Wallner,L,low,5.762051382780177,0.3128470976053036,0.3636088328075709
670276,Cal Stevenson,L,low,4.406719247264253,0.28074803975677015,0.2169259259259259
670541,Yordan Álvarez,L,high,7.607381425639791,0.39486276522266617,0.4079184890656063
670623,Isaac Paredes,R,medium,7.0431599159883405,0.32334514387920066,0.332680944055944
670764,Taylor Walls,L,medium,6.894670039433482,0.29832772068965546,0.2693296146044624
670770,Tj Friedl,L,medium,6.7357800142423265,0.3061709246499462,0.3431117717003567
670869,Livan Soto,L,low,4.2626798770413155,0.266403222743892,0.4067142857142857
671056,Iván Herrera,R,low,4.189654742026425,0.30534990955015573,0.2848153846153846
671083,Buddy Kennedy,R,low,4.820281565605037,0.2874686424325558,0.2676666666666666
671213,Triston Casas,L,medium,6.39024066706535,0.3320574080173315,0.3636268907563025
671218,Heliot Ramos,R,low,4.418840607796598,0.2992422050524135,0.211280487804878
671221,Drew Waters,L,medium,6.100318952020064,0.29809330370173975,0.3083977528089887
671277,Luis García,L,medium,7.123672785204607,0.3101149664510582,0.2969693548387097
671289,Tyler Freeman,R,low,5.53338948872752,0.2999293469263422,0.2843531746031746
671732,Lawrence Butler,L,low,4.867534450455582,0.2878507187195725,0.2511317829457364
671739,Michael Harris,L,medium,6.885509670034818,0.3213338517413084,0.35503582395087
672275,Patrick Bailey,L,low,5.863631175598097,0.31242917509298784,0.2818603988603988
672279,Michael Siani,L,low,3.4339872044851463,0.27088384769896096,0.1410666666666666
672284,Jarred Kelenic,L,medium,6.878326468291325,0.30852831230568273,0.2856690721649484
672356,Gabriel Arias,R,medium,5.996452088619021,0.2958150772152876,0.2782718204488778
672386,Alejandro Kirk,R,medium,7.069023426578259,0.3628433387121597,0.3320008517887564
672515,Gabriel Moreno,R,medium,6.118097198041348,0.33012010670501174,0.3248874172185431
672580,Maikel García,R,medium,6.2878585601617845,0.3408681711714917,0.2995530726256983
672640,Otto Lopez,R,low,2.4849066497880004,0.2866116159601787,0.5448181818181819
672695,Geraldo Perdomo,L,medium,6.911747300251674,0.302638158841147,0.2873599202392821
672701,José Devers,L,low,3.8501476017100584,0.26847253529281845,0.2755869565217391
672724,Oswald Peraza,R,low,5.517452896464707,0.28664168123322264,0.2745967741935484
672744,Alexander Canario,R,low,2.8903717578961645,0.2756120337670322,0.387235294117647
672820,Lenyn Sosa,R,low,5.327876168789581,0.29413703026385807,0.2273414634146341
673237,Yainer Diaz,R,low,5.958424693029782,0.31927709661404224,0.3504170984455958
673357,Luis Robert,R,medium,7.317212408359839,0.32900162806304994,0.3508564784053156
673490,Ha-Seong Kim,R,high,7.309881485824787,0.3142478912759973,0.3116178045515395
673548,Seiya Suzuki,R,medium,6.931471805599453,0.3480874253309926,0.3479990224828934
673962,Josh Jung,R,medium,6.42648845745769,0.3193036386699698,0.3253581847649919
675961,Alika Williams,R,low,4.718498871295094,0.264571453635759,0.2383333333333333
676059,Jordan Westburg,R,low,5.43372200355424,0.3231785978871853,0.3088421052631578
676070,Jacob Amaya,R,low,2.302585092994046,0.27758626915830753,0.1962222222222222
676116,Ryan Noda,L,low,6.20455776256869,0.3031588111166822,0.3417793522267206
676356,Jonny Deluca,R,low,3.828641396489095,0.2646047848828081,0.3200888888888888
676369,Nelson Velázquez,R,medium,5.955837369464831,0.3069173497943777,0.3273090909090909
676391,Ernie Clement,R,medium,5.886104031450156,0.2990111746087434,0.2574484679665738
676475,Alec Burleson,L,low,5.983936280687191,0.32222478088371576,0.2929722222222222
676551,Brewer Hicklen,R,low,1.6094379124341005,0.2880863160410151,0.0
676609,José Caballero,R,medium,5.638354669333745,0.27105978012496024,0.3045785714285714
676632,Bligh Madris,L,low,5.0369526024136295,0.2811195481884712,0.2292418300653594
676694,Jake Meyers,R,medium,6.4967749901858625,0.29810965390222455,0.2950045317220544
676701,Alan Trejo,R,medium,5.993961427306569,0.27276784806569676,0.28729
676801,Chas Mccormick,R,medium,7.076653815443951,0.30597579160354016,0.3401741335587489
676914,Davis Schneider,R,low,4.955827057601261,0.28883948325309505,0.4238439716312057
676946,Matthew Batten,R,low,5.081404364984463,0.2781336893062152,0.3036375
677008,Heston Kjerstad,L,low,3.49650756146648,0.2813654096053757,0.318
677347,Kyren Paris,R,low,3.828641396489095,0.28261185488863794,0.1564888888888888
677587,Brayan Rocchio,L,low,4.465908118654584,0.2666042507864351,0.262906976744186
677588,José Tena,L,low,3.5553480614894135,0.27602596441390714,0.2644411764705882
677594,Julio Rodríguez,R,medium,7.142827401161621,0.3451773014916891,0.3557333860759493
677649,Ezequiel Duran,R,medium,6.489204931325317,0.3099649571073093,0.3140167427701674
677800,Wilyer Abreu,L,low,4.454347296253507,0.29836759254100076,0.3748705882352941
677941,Jordyn Adams,R,low,3.713572066704308,0.26660444875278005,0.110375
677950,Alek Thomas,L,medium,6.698268054115413,0.29430145984658274,0.2750197530864197
677951,Bobby Witt,R,medium,7.187657164114956,0.3467729771752843,0.3279757942511346
678009,Parker Meadows,L,low,4.976733742420574,0.3088717556320445,0.3081527777777778
678225,Ji Hwan Bae,L,medium,6.0063531596017325,0.28936085053837135,0.2808567901234567
678246,Miguel Vargas,R,medium,5.863631175598097,0.31797344969873087,0.2815584045584045
678554,Curtis Mead,R,low,4.532599493153256,0.2866367434760344,0.3017065217391304
678662,Ezequiel Tovar,R,medium,6.47543271670409,0.29199186815396144,0.2965308641975308
678882,Ceddanne Rafaela,R,low,4.499809670330265,0.28057549929829084,0.2873932584269663
678894,Liover Peguero,R,low,5.375278407684165,0.29504087156273,0.2857348837209302
679032,Johan Rojas,R,low,5.0689042022202315,0.27724592443591267,0.3353291139240506
679529,Spencer Torkelson,R,medium,6.992096427415888,0.35167981280273997,0.3057810487580497
679845,Nick Loftin,R,low,4.23410650459726,0.2899965987862249,0.3479558823529411
679881,J. P. Martínez,L,low,3.80666248977032,0.2890309224150743,0.2459318181818181
680118,Dairon Blanco,R,low,4.969813299576001,0.2942400777481075,0.3291608391608391
680700,Richie Palacios,L,low,5.41164605185504,0.30476580156698063,0.2980448430493273
680716,Jonathan Ornelas,R,low,2.1972245773362196,0.27812762107053773,0.201125
680757,Steven Kwan,L,medium,7.2078598714324755,0.32078448283763283,0.3264388435878428
680776,Jarren Duran,L,medium,6.54534966033442,0.305304764640397,0.3141597122302158
680777,Ryan Jeffers,R,medium,6.825460036255307,0.3090503157098088,0.3213152173913043
680779,Henry Davis,R,low,5.537334267018537,0.31111013170337004,0.2875612648221344
680869,Zack Gelof,R,low,5.703782474656201,0.2992143957274893,0.3570367892976588
680911,Owen Miller,R,medium,6.894670039433482,0.3052071853153355,0.2790902636916835
680977,Brendan Donovan,L,medium,6.727431724850855,0.3277737113274005,0.3470035971223021
681082,Bryson Stott,L,medium,7.00669522683704,0.3128304191634079,0.3086872166817769
681146,Jonah Bride,R,low,5.676753802268282,0.3041508928607679,0.2499209621993127
681297,Colton Cowser,L,low,4.356708826689592,0.29257898173248775,0.226012987012987
681351,Logan O'Hoppe,R,low,5.375278407684165,0.30745555265146407,0.3345999999999999
681481,Kerry Carpenter,L,low,6.345636360828596,0.3039937135472631,0.3461862917398945
681546,James Outman,L,medium,6.368187186350492,0.2995843569241402,0.3509707903780068
681584,David Villar,R,medium,5.7745515455444085,0.29284682357595493,0.3004423676012461
681807,David Fry,R,low,4.736198448394496,0.2798663949536838,0.3213628318584071
681962,Vinny Capra,R,low,3.332204510175204,0.27537790148657215,0.2468148148148148
682073,David Hensley,R,low,4.859812404361672,0.29665703282649614,0.2516875
682617,Marco Luciano,R,low,3.828641396489095,0.2938422027328751,0.2934666666666666
682622,Noelvi Marte,R,low,4.820281565605037,0.31131246785380456,0.3574959349593496
682626,Francisco Álvarez,R,medium,6.082218910376446,0.3290205990427659,0.3105903890160183
682641,Luis Matos,R,low,5.529429087511423,0.30612467570977125,0.2950199203187251
682829,Elly De La Cruz,L,medium,6.049733455231958,0.31682030623053214,0.3046501182033096
682928,Cj Abrams,L,medium,6.813444599510896,0.2978518908320576,0.2934136413641364
682985,Riley Greene,L,medium,6.727431724850855,0.3258456274060526,0.3235071942446043
682998,Corbin Carroll,L,medium,6.625392368007956,0.3315038965750188,0.3684077025232404
683002,Gunnar Henderson,L,medium,6.6240652277998935,0.3418626362044861,0.3453736702127659
683011,Anthony Volpe,R,medium,6.398594934535208,0.3132301155522197,0.290315
683021,Michael Stefanic,R,low,4.941642422609304,0.2949743713682408,0.2866402877697842
683146,Brett Baty,L,low,6.056784013228625,0.3115859477898207,0.2651267605633803
683734,Andrew Vaughn,R,medium,7.402451520818244,0.34273657630355314,0.318947528981086
683737,Michael Busch,L,low,4.406719247264253,0.2937643307177682,0.2406049382716049
686217,Sal Frelick,L,low,5.41164605185504,0.2846171659630087,0.30947533632287
686452,Drew Millas,L,low,3.49650756146648,0.28631669740438986,0.3653437499999999
686469,Vinnie Pasquantino,L,medium,6.318968113746434,0.35441732505107754,0.3473592057761732
686527,Dominic Canzone,L,low,5.209486152841421,0.29520267522939225,0.2816868131868132
686668,Brenton Doyle,R,medium,6.061456918928017,0.2697724728999963,0.2573714953271028
686676,Korey Lee,R,low,4.574710978503383,0.27045911136108947,0.1495416666666666
686681,Michael Massey,L,medium,6.481577129276431,0.30902126326534596,0.2884846625766871
686823,Will Brennan,L,low,6.210600077024653,0.29108137613099994,0.2940422535211268
686894,Joey Wiemer,R,medium,6.018593214496234,0.30176634883353015,0.2837634146341463
687093,Vaughn Grissom,R,low,5.4638318050256105,0.2843953106661865,0.3261787234042553
687263,Zach Neto,R,low,5.796057750765372,0.30775287623359043,0.3023079268292682
687401,Joey Ortiz,R,low,3.5553480614894135,0.29183460810679984,0.1924117647058823
687462,Spencer Horwitz,L,low,3.80666248977032,0.27195758619340976,0.322340909090909
687799,Cade Marlowe,L,low,4.61512051684126,0.2890943756342317,0.32713
687952,Christian Encarnacion-Strand,R,low,5.488937726156687,0.31253463910519175,0.3462821576763485
689172,Brett Wisely,L,low,4.875197323201151,0.267192052589674,0.2219538461538461
691016,Tyler Soderstrom,L,low,4.9344739331306915,0.2913687234061233,0.215695652173913
691023,Jordan Walker,R,medium,6.144185634125646,0.32610938456547617,0.3412967741935483
691026,Masyn Winn,R,low,4.912654885736052,0.2994421330214066,0.2108666666666666
691176,Jasson Domínguez,L,low,3.5263605246161616,0.2998295645916354,0.403060606060606
691406,Junior Caminero,R,low,3.610917912644224,0.3118147958808609,0.2760555555555555
691718,Pete Crow-Armstrong,L,low,2.8903717578961645,0.2654858667426859,0.1228235294117647
693049,Oscar Colás,L,low,5.564520407322694,0.2965877912868074,0.2490807692307692
693304,Nick Gonzales,R,low,4.852030263919617,0.2835978695355079,0.2684094488188976
694384,Nolan Schanuel,L,low,4.882801922586371,0.28432317785739103,0.3366106870229007
694497,Evan Carter,L,low,4.31748811353631,0.2902124055955748,0.4347027027027026
696100,Hunter Goodman,R,low,4.356708826689592,0.2979143410986471,0.2657792207792208
696285,Jacob Young,R,low,4.77912349311153,0.2947406766625208,0.2944067796610169
807799,Masataka Yoshida,L,medium,6.364750756851911,0.3276621802926306,0.3386155172413793
