,Hard throwers (top 20% velo),Soft tossers (bottom 20% velo),Fastballs up (top 20% share of FBs in top third of zone),Fastballs rarely up (bottom 20% share of FBs in top third of zone),Breaking balls buried (top 20% share of breaking balls below zone),Breaking balls rarely buried (bottom 20% share of breaking balls below zone),Breaking-ball heavy (top 20%),Fastball heavy (bottom 20% brk),"North-south (top 40% on both: FBs in top third, breaking balls below zone)","Power elevators (top 40% on both: velo, FBs in top third of zone)","Soft breakers (velo bottom 40%, brk top 40%)",name,stand,prior_pa_R
683737,-2.3434144715195058,2.5340312670693352,-2.158476862036808,3.200245825050194,-1.1143463374307574,1.3180058947868516,-1.1238351917812897,0.6467358508650419,-3.1281967834415463,-4.102962590744934,1.5612338072880878,Michael Busch,L,66.0
664023,-0.7082780387784005,-0.28164761125780324,1.3546930048525008,-0.253028397719377,-0.40839912325942895,1.4132152211873907,2.325803768655112,-2.470957448026162,-0.6729350981524298,-1.9283313593948417,1.8196902688575176,Ian Happ,L,2335.0
670770,5.1307870663186,-6.333867588230383,2.8746082217082525,-3.229437331123679,2.4627061963888743,-3.091210348398749,3.288953922797052,-3.2048015735495423,4.391282799995721,4.8566945825730095,-1.2135475640146014,Tj Friedl,L,706.0
682829,-5.074596918311317,5.99871311778567,-5.6409758021323055,4.56298909492789,-1.4510349817744186,3.934173844716238,-0.5395118920281958,2.39582197423549,-8.463930250043443,-6.144663316659088,3.2273635535035328,Elly De La Cruz,L,302.0
643565,-2.8313530522654813,2.7276027042025257,-1.3711644037143655,3.5818411749501204,4.028569534863242,-0.8688902823771613,3.1118952402513353,-3.1002720780525497,-1.3989380191026175,-5.560963362887322,4.64398250900727,Mike Tauchman,L,842.0
641584,1.3343094025451607,-0.7907544339465689,-0.7983679447712074,3.0927382646350825,0.7046827731605015,-2.296760178874866,-1.8885849941379365,0.4570490189568393,-1.5146279358879216,-1.0912996182139694,-0.2719843998098116,Jake Fraley,L,784.0
691718,-3.708899974153713,6.345683856544295,-2.2473064254424324,5.289809465045248,-0.7087270994924277,1.2929091834913513,-1.1001973410642445,1.1811427548727176,-5.427553336381455,-6.488743003700052,3.9570026121990303,Pete Crow-Armstrong,L,13.0
595909,-3.261086472222507,3.2642458474876346,0.13671922007007775,0.8322334980256838,-1.9210255461164447,2.166224341179822,-1.7945398225497815,1.5261911006455642,-0.15507355347555088,-2.4176279483417256,0.4779170618839186,Jake Cave,L,951.0
656541,-1.8465754331109565,1.1649378564439954,-6.457578573855479,4.220503126727585,3.2787855807810025,1.138416929458403,2.2664879791200376,-1.6970442979239244,-3.7629304089611537,-6.5342799865693255,2.933573145618406,Sam Hilliard,L,567.0
666134,-5.81544104887696,6.768502838039345,-6.750923630710184,8.389970303302904,-1.5145036545214885,3.167595798031651,-0.11963996527176657,1.0215042197807505,-10.971301813689118,-10.33278514050696,5.21458666474225,Nolan Jones,L,379.0
669242,2.233838923837693,-1.2072937281119662,2.927547634685462,-3.545392763362251,-1.3251405911305636,0.18965243774543983,-0.8346305183156867,0.7644594736530381,1.942537370759071,4.8153160295895665,-2.127332931882059,Tommy Edman,L,1804.0
571970,0.05585000052316826,-1.4533572257603093,2.9452640026445547,-2.098651990512658,2.5778516352160383,-2.154133608485331,0.25474843862744073,-2.1884444815007176,5.321053658885569,-0.3026223331017773,-0.14786911308908177,Max Muncy,L,2418.0
669911,-2.4202318721240816,3.105096933680258,-9.151143491333032,7.787134867036697,0.5002533843620148,3.0263527658985887,-1.5068972487970913,2.7064496905832254,-6.161211498048118,-6.545836166189489,0.3886333926493673,Michael Toglia,L,188.0
641857,-4.451249721969777,6.21471496283334,-4.758014609313141,7.358551844859836,-1.0489343917412992,3.7414208103195628,1.2679086538534168,-0.4470860764670657,-6.556781321160113,-7.554893356733208,4.443199291382347,Ryan Mcmahon,L,1986.0
681546,-4.2273871469198285,5.522252119672769,-4.290765498872554,8.065940606319126,-0.7097305059446415,1.415468556005823,0.23092979967815938,-0.7223214308060897,-5.692151991947124,-9.631691854640035,4.142021538254433,James Outman,L,426.0
660271,-3.1691233945583517,0.9801531802262003,0.883722599013171,-2.366787156493849,-3.648926847068646,4.299621949472219,-2.1482114088681583,2.0515777205585723,0.37161009031364217,1.1599986094735648,-1.700043917628934,Shohei Ohtani,L,1917.0
691011,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Drew Romo,?,0.0
453568,0.29597977533419256,0.11746657411935903,1.3906332861316548,0.5889446911976531,-2.7658482438221084,0.15350767739498836,0.1310574666192151,-0.7051285449364766,-0.26567030785358425,1.7721282995378598,-1.6316741835427142,Charlie Blackmon,L,3535.0
681481,-2.5766103880273348,3.414958463854762,-0.7375289541312032,1.0359400622662807,-1.7216216950391359,1.272370897637601,-0.39752478600221675,0.7920589184769751,-1.8075092706759261,-2.183051829364683,1.328741614931555,Kerry Carpenter,L,467.0
678009,0.5575182247063637,-1.7596584869767706,-1.3385438103331992,0.3737366506355679,0.2328010125983284,-0.6669127932190435,0.5737812135639916,-1.3341026607372852,-0.0928947736658459,-0.20214284448069014,-0.14848899707377938,Parker Meadows,L,115.0
656716,-1.6985377391178615,3.526705333598764,-1.065172710086286,2.9664688831417476,-2.0998123696266604,-0.022820884310120363,-3.8574897439679745,2.2447143939326675,-2.6626418573366726,-1.80022349639083,-0.4363429599648885,Zach Mckinstry,L,761.0
666150,-0.06593213116606876,1.6556940881447049,0.5828775135916705,-0.10497770602642921,-0.4328660039071571,0.17004572362428258,-0.38638708417991646,0.9111135981155974,-2.359145528560723,0.11432394538436859,1.0942242113781853,Dominic Fletcher,L,70.0
700242,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Trey Sweeney,?,0.0
690291,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Jace Jung,?,0.0
672761,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Wenceel Pérez,?,0.0
682985,-3.569038357512389,3.512968090334063,0.35899071036922503,-0.5664458802401353,-3.1950979791520457,2.9382014470773665,-1.3927800812460363,1.2884365315611248,-2.650992240185049,-1.1457454142830215,1.5186684924728417,Riley Greene,L,622.0
676113,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Zach Deloach,?,0.0
690993,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Colt Keith,?,0.0
694359,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Niko Kavadas,?,0.0
672569,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Gustavo Campero,?,0.0
642136,-1.3617539968571961,0.039090723983525776,-0.9445794959701631,1.760705884602375,2.495251039370714,0.1495517799603025,2.878839669919365,-2.8876667925136386,0.49713707026375825,-3.251231013012204,2.241631467930875,Matt Thaiss,L,496.0
665750,3.050304427982186,-4.85453286300004,0.9176236977403367,-4.618191924826639,0.5706518841158574,0.25897431345110355,1.931390625050477,-1.757756453937445,1.6329458089026505,4.406433031934833,-1.4700717333773607,Leody Taveras,L,858.0
641680,0.02805395501253923,0.668266406686036,-1.701757936241942,2.1314989278206604,-0.169672179010891,-0.9127688092646772,-0.2824624680091986,-0.5013093700676652,-1.2883508767056293,-0.7097860317302093,0.053252569376945266,Jonah Heim,L,962.0
663993,-6.529836077927056,7.011118218408545,-3.829175951450931,4.3311000052251085,-2.680260968177518,3.9605246986740728,-0.0024866696350914,0.5422350426245318,-4.510691295419428,-5.757811791006924,3.463725453351964,Nathaniel Lowe,L,1566.0
669701,0.3348458185378179,-0.4498107928514054,4.167492128099364,-2.7364629466114745,-0.10436400692229444,-1.1430037335254533,-2.1034380666307264,0.7917576769556829,2.846729967409708,2.1300854145766444,-0.19712286610460547,Josh Smith,L,406.0
687957,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Dustin Harris,?,0.0
608671,4.864862926899794,-5.485750531285639,4.874214021956311,-7.496171345740961,5.464044382611642,-3.689469487885947,1.6464820693446407,-1.1786200938339724,9.943650129565116,7.955487178821332,-2.0204161291532796,Travis Jankowski,L,1207.0
686555,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Isaac Collins,?,0.0
669003,-3.604360376553314,4.670062132893208,-1.9574518731863009,3.7424366625070777,-0.13694592997993071,1.964283406743051,-0.008233661802540933,0.711976999381939,-3.6963971674117873,-5.922288183136316,3.4860108968063956,Garrett Mitchell,L,130.0
641343,-2.5164364276122266,2.3422187246668575,-5.717268565176043,5.095127822366115,1.3101855708368457,1.3492845060362846,-1.9586328370456094,0.9745267447140091,-2.1277277327167736,-4.814168357065027,0.32180753688465474,Jake Bauers,L,1064.0
668930,1.9188147657122745,-2.025706555349431,-5.558671547460228,3.6241348111817886,5.764848555842235,-2.4305863146380626,2.8111947050701462,-2.3849442871444433,-1.4636095715590887,-1.249320277427892,1.06891428670131,Brice Turang,L,372.0
663368,-0.6257575913199218,0.6933073273527843,-1.4732444774418694,2.534115802279541,5.4150358079898995,-2.4069344487276627,1.19938183877079,-1.896699730210595,0.24872694954364222,-4.243669960355907,2.843363217210921,Blake Perkins,L,108.0
467793,2.990506244508713,-4.51080843426846,5.833165385064834,-5.176776255302965,0.41437064990275574,-3.0437224703664354,-2.1180614225289807,-0.21736887907365804,6.882655376710406,5.8038693270925075,-3.974212240809083,Carlos Santana,L,3763.0
702616,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Jackson Holliday,?,0.0
686797,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Brooks Lee,?,0.0
666397,0.9874405222405165,-2.8193175959494154,4.1958875660709145,-5.9108391117867365,6.623140601433408,-3.2724873261013854,0.15062114700162232,-1.3177793597177465,8.353301122066432,2.1970529040044044,0.01148386384089467,Edouard Julien,L,359.0
677008,-1.0313340454780153,1.3034273284802878,-2.0871729344937178,0.7755959110258509,-0.9808556880056294,1.3971769487956285,-1.0774958609138487,1.7768267718287547,-2.058921214505732,-1.1616955531110567,0.027711539283564394,Heston Kjerstad,L,31.0
681297,-0.9954838509541007,1.365419720541808,-2.1688848824531184,1.6333557984241907,2.963605301104478,-0.13652215898393977,2.0896858341138853,-1.8121243256199822,-1.8642851158272138,-3.5958651897017004,3.173820640146038,Colton Cowser,L,68.0
668939,1.6528048717382366,-2.6523228065709614,0.6523557344016149,-2.0219959337041,1.400165294836638,-2.024231124332357,2.7053419288320386,-3.1139552436869216,2.35639303553559,2.6197768974075597,0.10278315462338904,Adley Rutschman,L,845.0
656775,1.4567883419414722,-1.5545446200545936,2.538177178800819,-0.36210198447109376,-0.4281641915133086,-1.7625116146690791,-1.0105217306508292,-0.4470581194950193,-0.04382557550897303,1.2667406965323995,-1.1104071762766823,Cedric Mullins,L,1533.0
656811,-2.5638946370622935,1.7441071240729313,-1.7160499544664394,0.16510769214098497,-2.5282045211892865,2.4610279049179864,-1.9365358838939104,1.6879938152293026,-1.790312981659552,-0.5462441136927744,-0.530226853487567,Ryan O'Hearn,L,1241.0
680577,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Dashawn Keirsey,?,0.0
683002,-2.800422961852935,0.744164687597643,-2.567443327756344,1.0119986328895174,-1.2941458292873866,2.6458094055383117,0.10797911931709961,-0.08101930369615279,-1.1722179692208983,-1.4368929434717763,0.26300895161737003,Gunnar Henderson,L,559.0
665833,5.4897401305695475,-9.195419806009214,4.466149245234752,-12.058248221028403,-0.6153918497974161,-0.004880086481979457,-0.02021987357214581,1.0497720178652106,2.7127630878967577,10.228358236215389,-5.108748438212992,Oneil Cruz,L,287.0
668804,1.7147342337783094,-3.127344779907371,3.069649755091061,-3.623876092775655,-0.1310337216260011,0.19017714593288576,1.2559147838822768,-1.2769624013027312,5.145374138956733,3.3602164702696475,-1.7917959985272154,Bryan Reynolds,L,1873.0
657077,1.2901810183044207,-1.6794094296719657,3.4820590338688358,-4.649301187149835,-2.916401102093886,1.2835655888307453,2.3576023770864154,-0.8725772268082465,1.9108183850923082,5.559958798254146,-1.0494051899520596,Alex Verdugo,L,1801.0
691176,-0.8155800285982877,0.8403090057976184,2.489934302897094,-2.585024374569412,-1.8277671866240766,1.353602238070766,-0.8765328256360232,1.1086605488473027,1.5906400458342802,1.235791287991368,0.05300908759160126,Jasson Domínguez,L,26.0
669224,-0.8840529391049218,0.5167053592814361,-2.463048785003433,1.6180595156667905,-2.867185271992533,2.250494629998003,-0.28667481487795465,0.9385391411969938,-2.8113656318972766,-0.391452060399773,-0.89173720247843,Austin Wells,L,68.0
663757,-0.9228694622682697,0.4375966494179813,4.73073855170692,-2.307950505972168,1.2130996214324594,-2.1741119093250982,-0.8587576133007906,-0.7953662406911272,2.290355749434743,-0.816504188353521,1.9820415327141498,Trent Grisham,L,1513.0
641943,0.1861698180660197,-0.6727049472794278,4.132162356709847,-3.24284415035729,-2.9938038482807974,0.5076812347073381,0.2475164061167329,-0.20145603194960854,1.4772820340161876,2.610631851309269,-0.6588170943935564,Joshua Palacios,L,287.0
700250,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Ben Rice,?,0.0
676475,0.02662944400966568,-0.24346571048421234,-0.9379104139217701,-0.6227671360224076,0.09927464074453973,-0.7698529099296616,0.09728101699613498,0.3667157167942814,-0.5615885659682247,2.4305453073695893,-1.106947958253466,Alec Burleson,L,364.0
680977,4.220120729637666,-3.7468522897671277,6.616183803777026,-6.012312532990611,1.6365607295390034,-2.650388984250183,2.966109910597571,-3.0551130527465573,4.485071128986772,5.682220855670642,0.12073228887501702,Brendan Donovan,L,695.0
687529,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Grant Mccray,?,0.0
689172,0.5631519579196801,0.26689659034879365,-0.09755160199930725,1.3132758090621783,-0.5732516882576557,0.4049985013910985,-0.058838969781934036,-0.20936936583505766,-2.428922962966097,-0.6858976768158684,0.750227249796924,Brett Wisely,L,106.0
624424,0.03949327214967817,-1.043405657430062,2.2194087338414854,-1.0758675472109516,-1.3853454407405674,-0.7319651987102598,-2.5056081825624767,0.4904799906139677,1.9360632458755895,1.2728061259658876,-1.4673668930533397,Michael Conforto,L,2528.0
672279,-0.7105716366075963,1.2722728123481752,-1.3855770750544478,1.7626675338883984,1.799036286704756,-0.9130443382145268,-0.5263373446041054,-0.3710952510641895,-0.2052059470746838,-2.9326186102594645,1.473528782596297,Michael Siani,L,27.0
663457,2.5724935662604604,-5.033782009746026,0.8802699514167818,-6.650161243855351,5.1976703948904355,-1.8778219492998804,3.247829507029134,-2.856692442257988,4.649239665103061,4.78612313806983,-0.0016695022947518959,Lars Nootbaar,L,750.0
622268,2.348420501309415,-2.4957322847773864,0.11643378497425648,-1.3559129921487578,1.0940161837452949,-0.6444261330852578,1.5334908279108412,-0.5551315721976814,1.733019442581368,2.4608762695043,-0.7666775302871849,Donovan Walton,L,141.0
664774,2.781324403547349,-3.2729603066787596,4.5940999197319865,-2.34578041239393,2.98349855434981,-3.7874638993556973,2.186768265137362,-2.737712012561801,3.0771428003724366,1.353357839283141,0.7953101697463869,Lamonte Wade,L,1086.0
573262,-2.6887195530454884,3.993489743747896,0.7328375716532713,2.4163827915136276,0.46676690690980926,-1.0474176450903923,-1.1007120861282778,-1.2791843599835484,-1.6584458771924055,-4.620214968052269,3.217768579115597,Mike Yastrzemski,L,1580.0
572761,-2.264466830301246,1.7855051972971006,-1.1567398984243729,1.9644908439931337,2.565875118713962,-1.5287330755194675,-1.7594312426002399,-0.6995123465283389,2.523245631407786,-3.523875547253971,0.8306382123449256,Matt Carpenter,L,2869.0
668832,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Kyle Mccann,?,0.0
664913,4.506140084759517,-6.722862901964116,-1.3298549367921402,-2.2674273257351394,0.6691464798676738,-0.6659428229156683,5.028963263967507,-4.14674899516686,0.535462974920219,2.963040071402751,-1.0761561413507605,Seth Brown,L,1118.0
691016,-1.094398591652419,0.5155993071851287,-4.6321937496771906,1.457257151988858,-0.2957348748821685,2.7459048921813,1.790982376955879,0.8851757046937809,-2.5481132208093014,-2.2484855399244044,0.08072645633336341,Tyler Soderstrom,L,118.0
668709,1.142152158239591,-2.9282220489716857,0.020273789156803418,-0.6471638682288164,4.9939568109428345,-2.697852286999586,2.4028767987976845,-2.9688807901503345,3.858307072427389,-0.519982444950751,1.2456632206654012,Jj Bleday,L,426.0
660844,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Leo Rivas,?,0.0
668942,1.185247089676086,-1.4624862498419071,0.9034440295662791,-2.6329228292286766,4.074849016737076,-1.9297660715620162,0.8890877875579717,-1.4405047513034397,4.672026031916919,2.187855221439665,0.25558208120816006,Josh Rojas,L,1230.0
641487,2.8877957569301764,-3.1058782258923787,4.439774774149511,-2.8573681395624035,1.498674270951425,-2.927658713436369,-1.4480859172273943,-0.3872673108960568,3.6430004109591994,4.597178553991705,-2.0821116383489415,J. P. Crawford,L,1878.0
593871,5.873917288884768,-7.015061896963516,3.0549001630469705,-5.134430590074227,3.0258582052209135,-4.2143900927321285,1.747477868575135,-3.5704523547650333,7.80519439513073,6.728748116036316,-2.9833299284745705,Jorge Polanco,L,2421.0
670042,-3.1623226081919995,1.1251708414013895,-2.2703923285576058,0.398692326963114,-4.146882711394808,3.187955257328523,-1.6186026478075684,1.8924969586066005,-0.028551700659559438,-1.84969301306251,-1.8373389083183789,Luke Raley,L,474.0
663728,-0.3167137485243641,-0.7698859745878892,-6.2303270105759445,5.182292713193278,-0.8894802198785553,1.6482125535983188,-0.01829726153564346,0.0695625269484546,-4.840418526637798,-3.3669423224421102,-0.8200309284500565,Cal Raleigh,L,889.0
694388,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Joey Loperfido,?,0.0
672642,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Steward Berroa,?,0.0
680718,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Addison Barger,?,0.0
687462,0.4891386118833923,-0.0291860698625823,2.0340689486486476,-2.197038534591671,-1.5467792720162479,-0.02159605203632836,-1.33883649142839,1.4545909079519623,1.4741839326535568,2.1006247123427055,-1.034723385154359,Spencer Horwitz,L,38.0
682729,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Jonatan Clase,?,0.0
623168,4.50014966763225,-3.525214422396123,1.9864291977486144,0.17849115681392108,1.32428539723582,-2.416227098948669,0.7292806206272596,-0.27284571006198416,0.6418757863762976,2.961321142492083,-2.0976549192350027,Tyler Heineman,L,193.0
669364,3.1139594083578053,-3.1685702954728536,2.2299825931107025,-3.0299379026737263,2.7026414315834137,-1.9864056626773907,1.4120909132041497,-1.1320756406565518,3.9247897052225436,3.9776919804628155,-0.7859679478362238,Xavier Edwards,L,64.0
665052,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Griffin Conine,?,0.0
660821,-4.5081943865691025,4.600228463131123,-2.914583723840067,2.090986402292181,-3.829376782056682,3.90686778118651,-0.5080398181944998,1.1411074008011142,-5.246628603219941,-2.7094288510981497,1.7825772322113569,Jesús Sánchez,L,834.0
695578,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,James Wood,?,0.0
671277,7.1911454515747435,-8.333181775019652,6.711882330206713,-12.070674468831642,4.251638092815073,-1.8260568647176552,4.440597008405488,-0.9510694153981464,10.032647271636959,13.866725790687882,-4.7912586632982395,Luis García,L,911.0
671117,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Darren Baker,?,0.0
686452,-0.13527491692962607,0.6016387740291582,0.36651873182500616,0.16543851802805679,0.5995262929232533,-0.004398995780581733,0.172847335398542,-0.23030880369952647,0.06451965505184808,-1.0104541659292527,1.192732158203613,Drew Millas,L,22.0
656941,-4.658799678679192,3.9922489480250167,-2.019061612759764,1.3424992746268312,-1.6283375938344793,1.4110551153443325,-4.164377307728122,1.7812534590975595,-0.9944997356144435,-4.040648743373847,0.16738361919787215,Kyle Schwarber,L,2865.0
596117,1.5464103822092774,-0.18139569561264354,4.633346741655987,-1.9705543574069746,-0.4822640874703508,-1.0781828396631028,-1.2369359871777108,0.9850339277433413,2.0248417493195054,1.5390867146535379,-0.6777409083920846,Garrett Stubbs,L,252.0
665019,-2.7313112729468405,2.735844272076193,-5.6935748960425965,5.991788810573634,-1.0649424122183124,1.1842679552331739,-1.731174370482633,0.3080865331514705,-5.670068341786859,-5.776697219461806,1.225189550057862,Kody Clemens,L,234.0
669016,-4.094215952606871,5.8625887574682904,-1.3706026531687745,2.123607412897468,-2.300025976803347,3.245424130273184,-0.7418844346118949,0.9544818748413046,-5.826742202110205,-5.243175832071011,3.6516765936277085,Brandon Marsh,L,894.0
681082,-0.3313717518987594,0.6978820959164248,-3.0568051331017716,3.1052613057981935,1.4136259108257354,-1.4134182907740571,1.0152945633247723,-0.6767145209850789,-1.8122257953573409,-0.5186488166860183,0.7429247302133635,Bryson Stott,L,826.0
677588,-0.22800038718644075,0.35474445091554424,1.7099887913125098,-0.8239627793104913,1.1049239594401816,-0.18866520789619654,-0.5326434103891521,0.09186336300140392,1.4705323058415614,-0.4058446595493685,0.8922448516019135,José Tena,L,22.0
683083,-1.0968643666913576,1.704765883666496,-1.2996205679548105,1.8159102572887655,-0.6085717823009397,0.6385921222529647,-0.5966565031861013,0.6609364790068509,-1.7784100184883762,-2.2506667877301867,0.9700888862527607,Nasim Nuñez,?,0.0
608336,-0.9093055207082529,-3.100627858669909,-2.752259377875212,-1.1235675180110911,1.3699650630136568,1.6487197058245102,4.383663588280137,-3.1449877101259496,-1.5379361545337007,-4.17938045219577,2.4258155648096125,Joey Gallo,L,2252.0
595777,0.9440222154402231,-0.39263157353148415,3.1109550233976897,-0.6442041402073713,0.3721660724703399,-1.994250670288053,-3.2499263108285517,1.2938818186067975,1.764879459232005,1.5962189916966967,-1.6940292029948512,Jurickson Profar,L,2375.0
592626,1.68952892064331,-3.4677096888178016,-0.07426860367740311,-1.7734128785882928,-1.0351544383038305,-0.35737717322388035,0.12811324862858517,-1.106414737375704,0.3095879221010327,2.269470367122992,-1.991232383498324,Joc Pederson,L,3192.0
624428,3.418729791986235,-3.1438484757556493,4.853657950250951,-3.158234428730477,1.2203707270093778,-2.5681866122844355,1.8591583048649722,-1.5095558359219485,3.101144181698282,4.77463289016224,-1.3467759528029355,Adam Frazier,L,2713.0
543257,5.890352723816659,-5.684923094447118,9.309434580537166,-9.605959725574959,4.141914040988525,-3.8526970603418653,1.0665648724157444,-1.6971940053415557,8.805255325754873,7.7615159619951894,-0.4357101202631935,Robbie Grossman,L,2553.0
664040,-0.39920498527419795,-1.2934210362649508,0.4022410651035253,-1.4899096859300214,-0.9172442149892213,1.8624737632015027,1.165080859053751,-1.138100356165231,0.9463136309250563,-0.2572831014503463,-0.14833746736043857,Brandon Lowe,L,1551.0
670764,0.10865261291232198,0.15092635613445715,0.9703285922900274,-0.25005435009513005,6.0846163836447635,-3.0585256409144135,2.5719416631640906,-2.3819239693975356,4.15077419862991,-1.2792765967923752,2.390829880032358,Taylor Walls,L,688.0
666163,-0.5773044145426722,-0.5613715530218116,-0.3814659263956117,-0.7998214084863676,1.1107896030177662,-0.38997711191794254,-0.1967736112037644,-0.9397503069570439,1.4069627661311492,-1.2207415061072442,0.6213412498208769,Ben Rortvedt,L,147.0
641355,0.1799225239932079,0.4187439802460073,-4.012500146994691,3.1656559686434447,0.9885669505444219,-0.4114973616984147,0.45447848338311386,-0.7835825157404885,-2.4773974680245123,-2.2983335234379862,-0.09562592555303476,Cody Bellinger,L,2363.0
677587,-0.06385024526778955,1.8413388552917274,1.666983895112694,-0.8455497313690574,-1.7926835725154855,0.8137313587932044,-1.1109739464804056,2.042625634312138,0.47310970584540873,1.0657959170289262,-0.6971412068781342,Brayan Rocchio,L,53.0
666310,-1.6087951049733968,2.0464209401400537,-7.885999804446679,8.513591900705661,3.4744898613157655,-1.1959652078571616,1.0358632302127853,-1.8912832556713168,-5.427637224010535,-6.861133089031763,3.105758723180919,Bo Naylor,L,185.0
518792,4.423977893218528,-5.80675764120246,5.864480757079427,-6.820053886454453,-3.6031432915806514,-1.4050777808663688,0.3261469450092644,-1.1794747589478896,6.083508941738009,9.708872991471651,-4.657049421697212,Jason Heyward,L,2950.0
572138,2.8985876490805955,-4.303936835442909,-0.2607334606732863,-1.2632696869116196,1.2533341202773234,-0.7470643647283683,1.0779527171776218,-1.4617127850882297,0.7142056681361022,1.4984238520657802,-1.1827746691361922,Jon Singleton,L,127.0
