pitcher,p_throws,n_pitches,n_fb,fb_velo,fb_height,brk_share,bf,fb_velo_tercile,fb_height_tercile,brk_share_tercile
623184,R,4201,2393,95.4181362306728,2.5369965123230718,0.3620566531778148,1081,2,1,2
623211,R,1637,597,96.57688442211055,2.3090205261663534,0.0,398,2,0,0
623352,L,6523,4913,95.55408100956646,2.8473149674996536,0.21845776483213245,1533,2,2,1
623354,L,370,84,88.95595238095238,2.3950694068868366,0.7621621621621621,95,0,0,2
623364,L,1034,807,93.21263940520447,2.7744259097527304,0.21663442940038685,245,2,2,1
623381,L,2003,1232,89.10487012987012,2.6008495183785523,0.2126809785322017,520,0,1,1
623395,R,1931,1465,98.19754266211604,2.711762549944466,0.16261004660797515,460,2,2,0
623402,R,538,312,90.36923076923077,2.5817957739528246,0.137546468401487,150,0,1,0
623406,R,219,131,96.28473282442748,2.682068853833859,0.3105022831050228,55,2,2,1
623430,R,2848,1552,91.25818298969072,2.5531322880779888,0.3728932584269663,705,0,1,2
623433,R,1983,1153,95.31942758022551,2.881552542460726,0.41805345436207764,486,2,2,2
623434,R,269,146,91.06506849315069,2.3051657431234323,0.34944237918215615,75,0,0,2
623437,R,1370,693,95.45670995670996,2.386132603748777,0.29781021897810217,367,2,0,1
623439,R,1107,563,92.80603907637656,2.9568201503655747,0.17886178861788618,275,1,2,0
623451,R,2239,1326,93.9024886877828,2.651795895162655,0.3202322465386333,562,1,2,1
623454,R,782,420,92.62880952380952,2.90751252312278,0.319693094629156,201,1,2,1
623465,R,3132,1349,95.0547071905115,2.4438608057365223,0.37962962962962965,790,2,0,2
623470,R,1277,642,93.62757009345795,2.396825682133923,0.4643696162881754,315,1,0,2
623474,R,2217,813,91.52964329643297,2.8367224357088836,0.5764546684709067,584,0,2,2
623485,R,1045,510,92.64784313725491,2.6784681924061493,0.3014354066985646,271,1,2,1
623913,L,548,239,91.53179916317991,2.564293054947122,0.4124087591240876,138,1,1,2
624133,L,7249,4168,92.83135796545105,2.4070460122801594,0.13891571251207063,1893,1,0,0
624418,R,866,426,92.16971830985916,2.386017683617949,0.3648960739030023,216,0,0,2
624427,L,592,345,90.15536231884057,2.613414105197041,0.2668918918918919,140,0,1,1
624522,R,3309,1654,93.59685610640871,2.560611012266599,0.22635237231792082,846,1,1,0
624586,R,1780,676,92.84363905325444,2.6513478136245885,0.5410112359550562,445,1,2,2
624647,L,1346,805,94.56,2.2035754066498265,0.37444279346210996,367,2,0,2
625643,R,11414,6784,95.90200471698112,2.7011777109653656,0.27615209391974765,2881,2,2,1
626929,L,1010,493,90.29898580121704,2.7792087867127044,0.3831683168316832,267,0,2,2
627894,L,729,413,95.49370460048426,2.6012319902960184,0.36213991769547327,201,2,1,2
628317,R,13861,5299,91.29097943008115,2.494321635866224,0.40567058653776783,3472,0,1,2
628318,R,457,343,80.33002915451895,2.6593295008104763,0.22319474835886213,144,0,2,0
628333,R,4574,2578,92.13432893716059,2.527327797719811,0.14473108876257104,1156,0,1,0
628452,R,9510,5005,94.61222777222777,2.4061838096296917,0.2827549947423764,2427,2,0,1
628708,R,1551,918,97.44128540305012,2.2151952686057865,0.40683430045132174,396,2,0,2
628711,L,11281,5779,93.66104862432947,2.835039710011501,0.30821735661732114,2862,2,2,1
629496,R,371,196,93.16377551020408,2.523502104106939,0.18328840970350405,90,1,1,0
630023,R,4904,2749,93.42590032739177,2.3059511890304325,0.2300163132137031,1348,1,0,0
635903,R,319,182,88.92857142857143,2.401306573150504,0.21003134796238246,95,0,0,0
639373,R,287,197,97.37715736040609,2.6322827044269568,0.2961672473867596,74,2,1,1
640444,R,3908,1686,93.74460260972717,2.489143406569783,0.3523541453428864,915,1,1,2
640448,R,3771,2713,96.43649096940656,2.660820205320613,0.133916732962079,954,2,2,0
640451,R,2039,1385,98.1327797833935,2.8108709038401187,0.16282491417361453,491,2,2,0
640455,L,15882,9290,91.80073196986007,2.735236709542928,0.1633925198337741,4186,1,2,0
640462,L,2456,1476,96.25372628726288,2.4988713845304913,0.376628664495114,635,2,1,2
640463,R,1731,964,92.21701244813278,2.248147613566404,0.24321201617562102,438,0,0,1
640464,R,1246,761,92.07174770039423,2.248539351351368,0.2520064205457464,328,0,0,1
640470,R,3694,1683,94.36821152703506,2.550964365601624,0.41932864103952355,939,1,1,2
641149,R,802,462,93.2943722943723,2.160400420648511,0.3516209476309227,204,1,0,2
641154,R,11197,5598,93.77181136120042,2.529286725421341,0.18004822720371527,2870,1,1,0
641302,L,5410,2291,90.3034919249236,2.5748141329127723,0.15064695009242143,1445,0,1,0
641312,R,2302,1184,92.83234797297297,2.673549665934755,0.4209383145091225,609,1,2,2
641329,R,1978,1120,95.99125,2.818548095298022,0.2724974721941355,481,2,2,1
641341,R,1071,684,95.91315789473686,2.7916485730144567,0.28104575163398693,271,2,2,1
641360,R,3013,2060,93.8471359223301,2.863685996862353,0.30667109193494857,764,1,2,1
641386,L,661,467,92.4541755888651,2.5440566496366595,0.1059001512859304,170,1,1,0
641394,L,1258,750,96.77506666666667,2.3513138257418493,0.28696343402225755,316,2,0,1
641401,R,2348,903,95.47131782945738,2.8571317605070115,0.0,591,2,2,0
641420,R,420,199,96.42964824120602,2.7246469864051712,0.3952380952380952,106,2,2,2
641427,R,1078,698,95.4756446991404,2.6279702078544807,0.3172541743970315,275,2,1,1
641438,R,1206,563,94.650621669627,2.38252570003666,0.3615257048092869,321,2,0,2
641447,L,1441,543,89.65911602209945,2.4552064417252835,0.2886884108258154,388,0,0,1
641482,L,6616,3240,90.86867283950617,2.7496983044598764,0.22082829504232165,1621,0,2,1
641490,L,776,531,89.13483992467043,2.401946470626994,0.24355670103092783,201,0,0,1
641501,R,943,438,90.66278538812786,2.179904329033687,0.39236479321314954,239,0,0,2
641540,R,7690,3335,90.41463268365817,2.289866635766489,0.27724317295188555,2046,0,0,1
641541,R,938,559,91.83381037567084,2.3728550605359886,0.31449893390191896,226,0,0,1
641571,R,1771,932,92.33776824034335,2.4926083953140745,0.3190287972896669,450,0,1,1
641582,R,1924,1110,93.6754054054054,2.6765315385570543,0.20893970893970895,476,1,2,0
641585,R,2200,941,93.0518597236982,2.825644716448521,0.22818181818181818,581,1,2,0
641627,R,4083,2700,95.09196296296295,2.5537307041667745,0.14744060739652218,1047,2,1,0
641632,R,446,214,95.88971962616823,2.4460743139138126,0.4304932735426009,121,2,0,2
641656,R,1218,614,95.75162866449512,2.7067807900448764,0.48932676518883417,303,2,2,2
641672,R,1149,543,94.87108655616943,2.476471143724908,0.0,309,2,0,0
641682,R,681,309,95.87411003236245,2.39899668426544,0.527165932452276,178,2,0,2
641703,R,1017,486,94.68786008230454,2.939443256430679,0.17404129793510326,256,2,2,0
641712,R,7539,4475,92.7437094972067,2.3836219996675703,0.37697307335190344,1976,1,0,2
641726,R,881,440,92.89500000000001,2.505010862424524,0.12372304199772985,243,1,1,0
641729,R,5720,3626,95.23083287369002,2.6356360154547023,0.28024475524475523,1402,2,1,1
641743,L,1594,922,94.10585683297181,2.927435827195929,0.24215809284818068,393,2,2,1
641745,R,11247,6909,93.66733246490085,2.5999176364795824,0.3374233128834356,2939,1,1,2
641755,R,3252,1395,95.70157706093191,2.5398814216479186,0.5464329643296433,837,2,1,2
641771,R,10547,5531,94.31063098897125,2.4949207460693863,0.40390632407319615,2650,1,1,2
641778,L,10078,4928,92.0898133116883,2.763613453790083,0.24846199642786268,2505,1,2,1
641793,R,4158,2079,94.01159211159211,2.950957102387351,0.3891293891293891,1096,1,2,2
641816,R,11067,6293,93.28428412521849,2.8907202564651024,0.22228246137164542,2630,1,2,0
641835,L,4233,2911,93.8050498110615,2.4530990855778705,0.31230805575242143,1076,2,0,2
641838,R,2868,1796,91.92939866369711,2.2004456536494774,0.1600418410041841,825,0,0,0
641851,R,1139,446,90.96726457399103,2.3555033102770757,0.5847234416154522,279,0,0,2
641853,R,656,412,93.47718446601941,2.5047772185554384,0.3719512195121951,150,1,1,2
641871,R,3262,1669,96.06405032953865,2.7738641867455764,0.30717351318209685,823,2,2,1
641907,R,732,479,96.42901878914405,2.7297358514003967,0.3360655737704918,186,2,2,1
641927,R,4645,2332,91.73700686106346,3.2841769339455302,0.2884822389666308,1183,0,2,1
641941,R,6464,3897,94.87338978701565,2.708274341121152,0.01608910891089109,1621,2,2,0
642003,L,2350,1164,93.43161512027491,2.3663932920514927,0.38893617021276594,595,2,0,2
642008,R,814,537,95.71098696461826,2.7751657482360965,0.18427518427518427,210,2,2,0
642028,L,1419,758,90.06569920844328,2.7259933294762537,0.33051444679351655,380,0,2,2
642048,L,1264,596,92.89513422818791,2.12279299382506,0.32832278481012656,331,1,0,2
642067,R,460,202,91.64108910891089,2.7946390617191033,0.5521739130434783,103,0,2,2
642068,R,493,312,96.20352564102564,2.552547924227633,0.1926977687626775,122,2,1,0
642073,R,981,393,93.37760814249364,2.8787358444329807,0.5524974515800204,248,1,2,2
642083,R,1436,881,91.06469920544835,2.521941829896688,0.2876044568245125,385,0,1,1
642092,R,1312,769,92.95630689206762,2.4833236737115567,0.19207317073170732,360,1,0,0
642098,R,3080,1829,93.50661563696009,2.6054563858331514,0.2883116883116883,821,1,1,1
642100,L,1452,907,94.16019845644983,2.626239729563844,0.3560606060606061,389,2,1,2
642121,R,2309,1202,92.9846921797005,2.92216267853307,0.1563447379818103,557,1,2,0
642130,L,1390,1025,93.1450731707317,2.7860881362396053,0.260431654676259,349,2,2,1
642152,R,4553,2444,96.49063011456629,2.5073318928920574,0.13068306611025698,1220,2,1,0
642203,R,1894,1255,93.19402390438248,2.4779818120397876,0.1890179514255544,482,1,0,0
642207,R,3687,1460,94.89842465753425,2.893508363954473,0.01844317873609981,863,2,2,0
642216,R,533,254,89.80590551181102,2.573810212879064,0.24765478424015008,141,0,1,1
642229,R,967,482,89.91307053941908,2.473785514454821,0.30610134436401243,260,0,0,1
642231,R,2330,1493,93.7602143335566,2.5586419189316576,0.2974248927038627,605,1,1,1
642232,L,10497,2493,87.86077015643802,2.6764166910422564,0.17223968752977042,2807,0,2,0
642233,R,901,616,87.16720779220779,1.9768755441232606,0.290788013318535,236,0,0,1
642239,L,1061,534,90.77621722846442,2.608947592466582,0.22431668237511782,260,0,1,1
642397,L,4683,3223,97.49367049332919,2.4028320990846037,0.2944693572496263,1163,2,0,1
642528,R,3552,2175,97.48445977011495,2.416773848875479,0.23648648648648649,901,2,0,1
642545,R,7538,3251,91.93568132882191,2.707314487148749,0.43181215176439375,1958,0,2,2
642546,R,1879,864,97.57337962962963,2.2884396018438213,0.3932943054816392,481,2,0,2
642547,R,10033,6091,93.09993432933837,2.8293681218661098,0.30848200936908204,2359,1,2,1
642558,R,2987,1957,92.1643331630046,2.3305365174479764,0.22597924338801473,800,0,0,0
642564,R,1024,565,95.58176991150442,2.4325100177793892,0.3681640625,249,2,0,2
642571,R,437,194,93.67577319587627,2.000228128896883,0.33638443935926776,103,1,0,1
642578,R,416,200,93.29,2.7372037464680257,0.3557692307692308,104,1,2,2
642584,R,228,123,94.34146341463415,2.4423470471795903,0.2807017543859649,58,1,0,1
642585,R,1980,1303,99.33883346124328,2.8345213270602696,0.08535353535353535,490,2,2,0
642607,R,1142,772,91.09041450777202,2.348462251171681,0.18914185639229422,309,0,0,0
642701,R,2570,1207,95.59850869925434,2.207077590844607,0.3568093385214008,661,2,0,2
642758,R,1348,596,92.95369127516778,2.6979369670634954,0.34124629080118696,357,1,2,2
642770,R,1124,801,97.81498127340825,2.3886290896326883,0.2775800711743772,300,2,0,1
642840,R,415,302,95.19437086092715,2.8130157825816777,0.24819277108433735,97,2,2,1
643230,L,6300,3959,91.93086638039908,2.4052276885020736,0.13587301587301587,1548,1,0,0
643256,R,4335,2959,86.24494761743831,2.5355167605223405,0.3174163783160323,1242,0,1,1
643290,R,2339,1229,92.40048820179007,2.5021721506191543,0.4322359982898675,583,0,1,2
643297,L,205,109,87.41192660550459,2.093835921955276,0.21951219512195122,53,0,0,1
643316,L,3182,1665,91.706006006006,2.4389209594844523,0.45631678189817726,788,1,0,2
643320,R,246,162,94.3074074074074,2.816288609148361,0.3048780487804878,63,1,2,1
643327,R,9245,3287,90.67155460906602,2.2111385975584223,0.3584640346133045,2401,0,0,2
643329,R,262,158,96.35126582278481,2.5221291895080844,0.2595419847328244,62,2,1,1
643338,R,6701,4771,95.83223642842171,2.7356299550792693,0.24339650798388301,1573,2,2,1
643354,L,1457,737,87.62306648575304,2.287669273459938,0.34317089910775567,386,0,0,2
643355,L,253,159,93.11069182389937,2.6504521052848293,0.31620553359683795,65,2,1,2
643361,R,529,221,92.18823529411765,2.5609581787789506,0.15879017013232513,135,0,1,0
643377,R,3582,1342,94.4962742175857,2.6790581396557043,0.490787269681742,920,2,2,2
643400,R,377,112,90.25267857142856,2.558491658969932,0.1856763925729443,93,0,1,0
643410,R,4086,1973,91.02726811961479,2.6110096788077857,0.13925599608418993,1050,0,1,0
643466,L,900,522,90.97509578544062,2.394381547013,0.2788888888888889,228,0,0,1
643478,L,390,223,93.67309417040359,2.793385636980734,0.2846153846153846,95,2,2,1
643493,R,4722,1943,91.67555326814205,2.6775411417936477,0.4813638288860652,1304,0,2,2
643511,R,4114,2299,82.81200521966072,2.2272526274925335,0.4411764705882353,1148,0,0,2
643615,R,1120,584,92.35924657534247,2.1309321698967447,0.23482142857142857,283,0,0,1
643617,R,1090,665,94.10255639097744,2.4423778462829375,0.3678899082568807,287,1,0,2
643778,L,2111,1350,90.14222222222222,2.819021272733403,0.17006158218853623,522,0,2,0
644364,R,1846,837,93.78016726403823,2.5249460744371603,0.5243770314192849,487,1,1,2
644428,R,476,255,87.91058823529411,2.7937658022002037,0.3004201680672269,120,0,2,1
645261,R,13449,7073,97.08666760921815,2.60311583278063,0.03435199643096141,3612,2,1,0
646242,L,632,319,89.5755485893417,2.4326649300656675,0.3370253164556962,167,0,0,2
647315,R,1654,1151,95.84317984361425,2.097080892048226,0.2992744860943168,454,2,0,1
647336,R,3662,2280,92.51385964912281,2.322315673016526,0.2476788640087384,994,0,0,1
648737,R,606,383,93.58798955613577,2.3810010645355666,0.24752475247524752,146,1,0,1
649144,L,820,411,88.49075425790754,3.086165671925944,0.35609756097560974,213,0,2,2
650204,R,365,161,93.10683229813665,2.1628499179453513,0.38082191780821917,94,1,0,2
650347,R,214,85,89.75882352941177,2.221731268973711,0.5,55,0,0,2
650382,L,1789,1299,94.9777521170131,2.580948616418015,0.2738960313024036,412,2,1,1
650496,R,1252,730,93.34767123287672,2.2031690777957214,0.3266773162939297,302,1,0,1
650530,R,1504,841,93.92413793103448,2.3864328269777553,0.2526595744680851,402,1,0,1
650556,R,3139,1345,96.8150185873606,2.7276504116207114,0.56928958266964,748,2,2,2
650633,R,3961,2359,94.35722763883001,2.497038491741944,0.2345367331481949,1034,1,1,1
650644,R,7544,2431,91.78148909913615,2.867862129771718,0.29347826086956524,1947,0,2,1
650668,R,622,370,92.18594594594596,2.5452909319507455,0.2652733118971061,146,0,1,1
650671,L,2081,1609,93.90727159726538,3.03879850701315,0.09274387313791446,483,2,2,0
650828,R,1822,1099,94.57452229299362,2.4135882062880976,0.3787047200878156,519,2,0,2
650893,L,3627,2061,96.61984473556527,2.6423718155866904,0.21202095395643783,920,2,1,1
650895,R,4256,1809,96.68546158098397,2.4060349384277604,0.5714285714285714,1097,2,0,2
650911,L,2318,1199,92.59207673060884,2.193077976978957,0.2006039689387403,629,1,0,1
650959,R,634,382,93.56623036649215,2.752178417201732,0.2886435331230284,150,1,2,1
650960,R,648,355,94.94985915492957,2.4059629900103796,0.20987654320987653,150,2,0,0
655889,R,503,345,96.58028985507245,2.584074532597048,0.3081510934393638,139,2,1,1
656061,R,2433,1365,97.77509157509158,2.346843390809251,0.30209617755856966,607,2,0,1
656186,R,1951,1125,96.71431111111112,2.5307876836884526,0.42337262942080983,494,2,1,2
656212,L,650,286,89.77272727272727,2.6941802442331686,0.2676923076923077,175,0,2,1
656222,L,4734,2103,93.08987161198289,2.8794195349572043,0.1111111111111111,1207,2,2,0
656232,R,3036,1612,92.88424317617866,2.5520113600333434,0.2388010540184453,773,1,1,1
656234,R,2133,1254,94.61180223285486,2.3556558514058454,0.2301922175339897,592,2,0,0
656257,R,2118,997,94.65797392176529,2.9486236862410933,0.45561850802644005,497,2,2,2
656266,R,385,182,94.5010989010989,2.2521786490799194,0.42597402597402595,111,2,0,2
656271,L,2698,1808,94.28445796460176,2.7943660443330627,0.2005189028910304,698,2,2,1
656288,R,5661,2211,93.8898236092266,2.8720274872876903,0.3953365129835718,1433,1,2,2
656290,R,519,348,91.46551724137932,2.644218935678835,0.20423892100192678,135,0,1,0
656302,R,11768,5277,96.44576463899944,2.9212058207912355,0.4965159755268525,2816,2,2,2
656322,R,1842,1207,97.30687655343827,2.6469584520019964,0.1753528773072747,458,2,1,0
656353,L,2104,893,92.42575587905935,2.3970277097495223,0.5228136882129277,571,1,0,2
656354,L,2728,1345,93.68869888475837,2.802555490679416,0.33614369501466274,659,2,2,2
656382,R,427,199,94.20552763819096,2.37096870402983,0.13348946135831383,120,1,0,0
656412,R,1998,1002,92.79471057884231,2.5295719174031617,0.3663663663663664,506,1,1,2
656420,R,1478,741,92.95047233468287,2.970342695452367,0.2861975642760487,356,1,2,1
656427,R,11434,6136,93.24379074315516,2.5206305024349285,0.4163897148854294,2717,1,1,2
656457,L,1415,556,90.03651079136691,2.7902636524686666,0.10247349823321555,368,0,2,0
656458,L,1523,1042,93.5996161228407,2.765269903198937,0.3020354563361786,371,2,2,1
656464,R,2819,1643,95.23743152769325,2.8040952511919457,0.41433132316424265,681,2,2,2
656529,L,3039,1642,95.13934226552983,2.4199181149847493,0.45771635406383676,785,2,0,2
656546,R,7048,3916,94.41636874361593,2.6233218131913563,0.30192962542565266,1742,1,1,1
656547,R,2908,1456,92.42335164835164,2.817817140755207,0.2998624484181568,760,0,2,1
656548,R,727,324,95.57253086419753,2.5571608983908463,0.5281980742778541,165,2,1,2
656557,R,4064,1960,93.93428571428572,2.4260650504448726,0.3826279527559055,1057,1,0,2
656578,R,1350,590,94.55084745762711,2.8183378197201745,0.20592592592592593,345,2,2,0
656605,R,8742,4698,94.59774372073223,2.729006483373333,0.25520475863646763,2262,2,2,1
656629,R,5818,3621,95.4941452637393,2.8965071080786293,0.33533860433138535,1438,2,2,1
656638,R,2825,979,96.08120531154239,2.206088205908623,0.5058407079646018,721,2,0,2
656657,L,1193,597,90.19212730318257,2.8922691620799665,0.16764459346186086,306,0,2,0
656685,L,2892,1479,93.58329952670724,2.402308925809208,0.48858921161825725,816,2,0,2
656686,R,1139,684,94.45336257309941,2.8150221101074364,0.257243195785777,277,2,2,1
656713,L,875,500,93.69439999999999,2.741335969305003,0.26171428571428573,214,2,2,1
656725,R,711,409,92.4838630806846,2.170989748122624,0.3206751054852321,179,0,0,1
656730,R,1827,1161,98.01429801894919,2.6880880448397146,0.3645320197044335,458,2,2,2
656731,R,4558,2586,94.9344547563805,2.6501546968621796,0.25625274243089075,1127,2,2,1
656738,R,368,244,91.56557377049181,2.524434589753299,0.23641304347826086,97,0,1,1
656756,L,11963,5559,92.6147148767764,2.576490756959757,0.26899607121959374,3132,1,1,1
656786,L,366,78,92.79743589743589,2.586386510171764,0.4808743169398907,99,1,1,2
656793,R,1979,950,96.18084210526317,2.7228132436240418,0.2248610409297625,494,2,2,0
656794,L,7685,4726,93.73899703766399,2.675422534157138,0.22108002602472349,1815,2,2,1
656798,R,649,403,92.93498759305211,2.687562448306284,0.2357473035439137,184,1,2,1
656803,R,928,563,96.90390763765542,2.526416196904246,0.11745689655172414,213,2,1,0
656805,R,243,143,89.5972027972028,2.6980115741968795,0.2345679012345679,65,0,2,1
656814,R,562,268,94.13432835820896,2.7571338177567024,0.4306049822064057,149,1,2,2
656818,R,941,447,91.25615212527964,2.6116825701887008,0.2784272051009564,242,0,1,1
656849,L,5752,3032,92.64739445910291,2.6616361256467616,0.29694019471488176,1426,1,1,1
656876,R,4407,2149,96.23908794788274,2.848086520673474,0.27093260721579304,1135,2,2,1
656887,R,2109,1225,93.83591836734693,2.8325778021868873,0.31199620673304884,499,1,2,1
656945,L,5293,2577,96.74004656577416,2.4391287587617483,0.5131305497827319,1304,2,0,2
656954,L,3242,1540,92.30967532467533,2.527702656784285,0.33590376310919184,849,1,1,2
656970,L,2531,1038,89.01396917148362,2.7014902763012354,0.2512840774397471,678,0,2,1
656977,R,870,506,96.07826086956521,2.646076095992681,0.4091954022988506,212,2,1,2
656981,R,463,245,92.67265306122448,2.725108882898271,0.2678185745140389,122,1,2,1
656986,L,504,234,94.18760683760685,2.8175396108693604,0.5357142857142857,130,2,2,2
657006,L,5659,3651,92.13812654067378,2.735735968419417,0.3389291394239265,1471,1,2,2
657024,R,3603,1938,93.63720330237358,3.000148648312162,0.18623369414376909,892,1,2,0
657031,L,2111,1134,94.3236331569665,2.720096490690846,0.46234012316437706,523,2,2,2
657044,R,2014,1199,90.73619683069224,2.262883278179548,0.3788480635551142,550,0,0,2
657053,R,4558,2237,93.11734465802414,2.3622423527971095,0.3036419482229048,1132,1,0,1
657093,R,2683,1159,91.0481449525453,2.771607422136632,0.23108460678345136,735,0,2,0
657097,R,2192,1084,94.6200184501845,2.718743582872563,0.21578467153284672,553,2,2,0
657117,R,201,102,93.71470588235293,2.5940861278894043,0.4427860696517413,49,1,1,2
657140,R,4504,2051,94.32910775231595,2.6268893720390296,0.413854351687389,1215,1,1,2
657141,R,1751,827,91.28186215235793,2.442799186620042,0.29811536264991434,412,0,0,1
657205,L,721,426,91.73333333333333,2.478741546418984,0.29958391123439665,180,1,1,1
657228,R,681,387,94.4857881136951,2.44911302430957,0.2907488986784141,173,2,0,1
657240,R,2086,963,97.6238836967809,2.7743447258722713,0.44247363374880155,532,2,2,2
657248,R,2856,1404,92.25584045584046,2.7554759044002775,0.44502801120448177,749,0,2,2
657265,R,1253,679,92.53888070692194,2.9675952642554155,0.29848363926576216,311,0,2,1
657272,R,495,303,93.48151815181518,2.505098278599475,0.2868686868686869,130,1,1,1
657277,R,10034,4169,92.43626769009354,2.4538969259328867,0.25662746661351404,2629,0,0,1
657376,R,3897,1132,93.94452296819787,2.3610698068638607,0.4870413138311522,999,1,0,2
657424,L,301,158,93.30316455696202,3.1795250265638666,0.4717607973421927,77,2,2,2
657508,R,1833,928,95.91314655172413,2.9009643968483516,0.46208401527550463,472,2,2,2
657514,L,903,507,90.94280078895464,2.396720064206883,0.42524916943521596,229,0,0,2
657566,R,327,150,92.24199999999999,2.8540302433561426,0.13761467889908258,88,0,2,0
657571,L,3581,2555,94.82747553816047,2.786179923639323,0.17146048589779392,888,2,2,0
657585,R,859,499,95.8625250501002,2.5871877990892678,0.1478463329452852,213,2,1,0
657610,R,2112,950,89.14305263157894,2.1456786348119206,0.21448863636363635,590,0,0,0
657611,R,291,141,92.14539007092199,2.857863412207564,0.5154639175257731,72,0,2,2
657612,L,4137,3440,90.57281976744186,2.5630374998474315,0.14720812182741116,1089,0,1,0
657624,R,1883,1162,96.90972461273667,2.6323569113503344,0.22304832713754646,461,2,1,0
657649,L,652,320,89.2734375,2.4325164344354206,0.37423312883435583,177,0,0,2
657670,L,323,179,87.63631284916201,2.3822894465467352,0.26625386996904027,85,0,0,1
657681,L,357,183,86.49508196721311,2.5092636053572077,0.06162464985994398,93,0,1,0
657746,R,5465,3222,92.08094351334574,2.9750220457685628,0.2170173833485819,1376,0,2,0
657756,R,1971,1072,92.47714552238806,2.8248960497240643,0.30948756976154235,517,0,2,1
657770,L,497,183,91.91256830601093,2.901630317417001,0.5030181086519114,126,1,2,2
658305,R,1069,543,93.81786372007366,2.257549112070558,0.46024321796071094,255,1,0,2
658431,R,632,298,93.03422818791947,2.3740228311089164,0.3401898734177215,163,1,0,2
658551,R,980,480,97.65104166666667,2.431500171854303,0.26632653061224487,247,2,0,1
658648,R,1125,574,93.66114982578397,2.491478713746544,0.21066666666666667,279,1,1,0
658792,R,634,333,89.54864864864865,2.9953541645942243,0.35331230283911674,150,0,2,2
659262,R,375,288,93.86145833333333,2.5545168907290403,0.216,85,1,1,0
659275,R,6091,3119,95.54979159987175,2.5666585409136213,0.46347069446724676,1530,2,1,2
660261,R,1404,795,98.39710691823899,2.534284634958274,0.07407407407407407,357,2,1,0
660271,R,7585,2917,96.44134384641757,2.439064897418422,0.3882663150955834,1951,2,0,2
660365,L,589,269,89.92490706319703,2.462652630556029,0.26825127334465193,159,0,0,1
660494,R,332,161,90.89565217391305,2.91309716428856,0.2319277108433735,75,0,2,0
660546,R,478,307,95.45211726384365,2.8353184505438795,0.07531380753138076,120,2,2,0
660593,R,479,202,91.90445544554456,2.996242028911586,0.27139874739039666,121,0,2,1
660600,R,672,463,95.46393088552917,2.7593588211852165,0.3005952380952381,157,2,2,1
660623,R,2077,950,96.21378947368422,2.5650657455696404,0.46894559460760715,507,2,1,2
660730,R,580,309,93.17022653721682,2.718033198545911,0.33448275862068966,153,1,2,1
660761,L,5525,2515,92.2996421471173,2.5677782382985916,0.265158371040724,1437,1,1,1
660787,R,842,513,95.11988304093568,2.449624637066212,0.3087885985748218,216,2,0,1
660813,R,2555,1477,99.25646580907244,2.7296464024328007,0.2532289628180039,731,2,2,1
660825,R,558,253,94.19762845849803,2.411769752152607,0.4659498207885305,144,1,0,2
660853,R,3084,1912,95.11867154811715,2.707053357031788,0.25551232166018156,768,2,2,1
660896,R,1657,717,96.76555090655508,2.6824527236859375,0.4212432106216053,415,2,2,2
660906,L,635,343,92.65160349854227,2.393113529123041,0.33858267716535434,150,1,0,2
661255,R,1683,931,96.07303974221267,2.7016174487904934,0.4206773618538324,477,2,2,2
661269,R,2492,1193,93.11391450125733,2.773134420388407,0.3900481540930979,652,1,2,2
661309,R,1955,1067,93.82999062792878,2.5101222550165057,0.1979539641943734,500,1,1,0
661383,R,941,513,95.91052631578947,2.4563821777222254,0.45483528161530284,249,2,0,2
661395,R,2030,955,101.29256544502617,2.9416896717458227,0.31182266009852216,521,2,2,1
661403,R,3415,52,99.78846153846153,2.2681359408112334,0.31947291361639824,946,2,0,1
661440,R,1108,619,94.67011308562198,2.4582876676921255,0.3944043321299639,277,2,0,2
661527,R,1411,789,91.06958174904942,2.4534092434672576,0.27852586817859676,366,0,0,1
661563,R,615,333,96.19969969969969,2.992943384242368,0.38699186991869916,148,2,2,2
662253,R,2285,1079,99.5840593141798,2.681209881349028,0.5256017505470459,560,2,2,2
663158,R,1249,801,97.60449438202247,2.5513404598606604,0.04723779023218575,299,2,1,0
663362,R,673,297,91.30269360269361,2.5265653615286894,0.16047548291233285,173,0,1,0
663366,R,377,214,93.13504672897197,2.764231432783578,0.3129973474801061,88,1,2,1
663372,R,2587,1352,94.18261834319526,2.628645110028273,0.3880943177425589,662,1,1,2
663378,L,371,231,94.15367965367966,2.6941212810592394,0.2857142857142857,86,2,2,1
663385,R,585,361,95.3628808864266,2.178614428057258,0.358974358974359,145,2,0,2
663399,L,262,132,92.64242424242424,2.6022780222167516,0.41603053435114506,65,1,1,2
663423,R,4907,2206,93.21631912964642,2.8195127985506074,0.3525575708171999,1237,1,2,2
663432,R,2586,1753,97.09372504278379,2.410271165344748,0.31322505800464034,612,2,0,1
663436,R,1039,480,93.99979166666667,2.712529256143798,0.4292589027911453,269,1,2,2
663455,L,1076,684,92.1561403508772,2.7189150332866,0.15055762081784388,266,1,2,0
663460,L,5638,2894,91.41326883206635,2.7542723325718765,0.1951046470379567,1432,1,2,1
663462,R,477,223,95.01390134529147,2.816759512185071,0.5303983228511531,120,2,2,2
663465,L,4190,2032,91.46062992125984,2.611405093409703,0.10071599045346062,1077,1,1,0
663474,R,5616,3263,92.35384615384615,2.8455738430605506,0.40527065527065526,1434,0,2,2
