pitcher,p_throws,fb_ivb,fb_run,fb_spin,si_share,rel_height,extension,rel_side,off_share,velo_gap,mix_depth,brk_sweep,zone_rate,glove_side,fb_up,brk_down,brk_height,off_down
407793,R,12.338194634814961,9.691262972390836,2202.1545399879737,0.36988447229293125,6.232205438066465,6.21942633637549,2.153073437136881,0.04159888449918661,9.79187877842297,3.7231203311592456,8.067913340935005,0.5048803160585638,1.6782631628691822,0.3618562757000196,0.3010262257696693,2.04142856478347,0.46089385474860334
407819,L,14.23855263157895,13.559999999999999,2117.800344234079,0.6233552631578947,6.248983833718245,5.996411483253588,2.552205542725173,0.0,8.06587999796001,3.3080261834606635,1.72,0.49653579676674364,-0.8045174025689162,0.4029605263157895,0.34146341463414637,1.8208362446836748,
407822,L,12.478763948497853,12.763004291845494,1923.5951027547005,0.028755364806866954,6.0154725308172265,5.648634812286689,2.467344392025567,0.3599147770506772,8.655858718234938,3.462705300705652,7.742619047619048,0.452746918277279,1.556998233048889,0.2738197424892704,0.3333333333333333,1.969233344539642,0.43044397463002115
407845,R,13.5580213740458,11.164763358778625,2069.908553654743,0.7209160305343512,6.069105800732318,5.967043241137515,2.1214781268067067,0.35613798419734055,11.39676096580439,2.7398796845981774,2.4469565217391307,0.4609751397186356,-1.3551008979462424,0.34015267175572517,0.5,1.5595746361801783,0.3782467532467532
407890,R,18.097985611510794,7.223021582733813,2270.292603187577,0.07314148681055156,6.291859563176159,5.4938682186655585,2.1878015921616654,0.06919779546846296,6.250709219858152,2.8445555839877037,7.569419795221843,0.4931618697693407,0.050352926628726334,0.2885691446842526,0.33593369088249636,1.9754525016360063,0.25663716814159293
407908,R,18.257279999999998,7.84656,2405.098562628337,0.0,6.282638036809816,4.9451476793248945,1.4732310838445808,0.30265848670756645,10.270717991631798,2.58987966944297,7.680674157303371,0.5051124744376279,0.6129524757663213,0.388,0.17415730337078653,2.419362750537071,0.41216216216216217
408061,R,15.897346153846156,9.911999999999999,2061.330716388616,0.3144230769230769,6.185652976465159,6.353203342618384,1.3196954314720812,0.40701430549146284,7.751800900962394,3.234540000482162,12.338677685950413,0.48177203507152744,1.349077091414965,0.2048076923076923,0.4380165289256198,1.718057466015275,0.4421768707482993
408241,R,13.411683053788316,12.912458068247542,2456.0418435415404,0.42857142857142855,5.972203708680462,5.665440763615946,2.023031443160441,0.06799247514109111,5.976657671751212,4.283652785628344,4.941254612546126,0.4947594732598764,0.6929600143013082,0.3539618276460382,0.48523985239852396,1.6657153466486407,0.4624505928853755
421685,R,15.529816079873884,11.230436153441934,2302.142398286938,0.4839726747241198,6.724720739950195,6.203254972875226,1.8657346140163642,0.1031661330487371,8.43115397436462,3.6874872541063364,3.219868421052632,0.48772678762006405,0.6716386093490944,0.34314240672622176,0.4243421052631579,1.7683969999517832,0.29310344827586204
424144,L,11.036018376722819,16.09696784073507,2160.228631358154,0.5273098519652885,5.364408450704226,5.8553412035704,2.462459154929577,0.00028169014084507044,12.966227750596858,2.8687893925018346,11.321629535327816,0.5256338028169014,1.4623674013341137,0.371107708014293,0.2832590706556333,2.017345510621102,
