batter,cosine_real,cosine_null
518953,0.9754015930865635,-0.16034492290881602
518960,0.955780215469803,0.07563581026565858
518991,0.9575264605979859,0.11552943162142856
519023,0.9670135085126135,0.14869192884073654
519025,0.9474018339457857,0.07316444016130454
519037,0.955409399393816,0.3760459126765206
519043,0.9795080850323012,-0.061063640395460674
519048,0.9770268150714684,0.3299150107176094
519058,0.9237118457881193,0.30158910463037014
519068,0.9732501862529385,0.13742076798171593
519071,0.9883146236291325,0.20368935411720024
519076,0.9840641245287085,0.3616408355034046
519082,0.9777623537999904,0.3564022378925226
519083,0.9475441880246765,-0.00476005408727205
519107,0.9679403199499552,0.16920313138153414
519184,0.9752962063079887,0.23466517550815263
519203,0.953605248531914,0.32536911038550714
519208,0.9742074952785965,-0.1259169946639963
519222,0.9798038475629893,0.10303832341051683
519237,0.9703940500374534,0.053835831642683754
519295,0.9784744088360839,0.3319003966307886
519299,0.9627016067667666,0.08326012030911048
519303,0.975109659395382,-0.20984720361420273
519306,0.9372977859250216,0.00413831856496974
519317,0.9641147569425982,0.019114790654383068
519333,0.9355896930499368,0.26394511431886036
519344,0.9396610847252154,-0.0446254656118116
519345,0.9557672122054601,-0.1945700085193692
519346,0.9422659629744587,0.11813589893483596
519390,0.9626133013224831,0.0625750409537611
519421,0.9885142594584355,0.14170856407835153
519425,0.9812863181286919,0.15875707506920034
519445,0.9844289983294,-0.06934937744091398
519455,0.9813712144610631,-0.012635798301092772
520471,0.9810653293751463,0.3660413406259106
521692,0.9499799150595762,0.32445129792878014
523253,0.9169844447732659,0.3058096786848459
523989,0.9862590957602712,-0.09839058906044576
524968,0.9888340130010435,0.10087440801550751
527038,0.980472422044098,-0.12123144631506841
527043,0.9912742371432066,0.36425947151648547
527049,0.9904800087123735,0.38082563556577154
527054,0.986062884808103,0.11272617958623576
534606,0.9161392836650036,-0.027302624009746035
534627,0.9664573082172647,-0.00844784840089477
537953,0.980606638838696,0.32747770361781176
541600,0.9893102436340413,0.2713800562808566
541608,0.9702982844599477,-0.16693345069486445
541645,0.9418747872492226,0.07903520170440079
541650,0.9606562810002308,0.29218379116230764
542194,0.97407728143254,0.25933794915809016
542208,0.9835091110943119,0.18558893323603465
542255,0.9397065825249802,0.47571338512693473
542289,0.9672643447885516,-0.09172082658878564
542303,0.9489303216698901,0.2964879335891675
542340,0.970164598553392,0.2056733447771804
542364,0.9409887223555407,0.2169993233498384
542436,0.9718955054258835,-0.15643623365183706
542454,0.9632182310931132,0.2255479983013013
542455,0.9813810606280244,0.18725737390113337
542513,0.987631042061581,0.3410231050008083
542583,0.9810898918696227,0.1434777841778036
542642,0.9890112791258203,0.1051961398257517
542881,0.9869702624734443,0.13090517387021172
542883,0.9483770967540178,0.270853120828077
542908,0.9895738975910346,0.008522187042643709
542921,0.92759410378589,0.2665846018189163
542923,0.9713418919431074,0.5253839600020691
542932,0.970800593849336,0.25640583910412407
542942,0.9735880728724324,-0.22425469598423048
542963,0.9632451826492348,-0.21957742180326117
542979,0.979286539277815,0.07083252849427452
542992,0.9785701993265726,-0.1598979078053879
542993,0.9810337688050063,0.4302323608311398
542994,0.9829820661983206,0.23589846902352596
543022,0.9796234479886443,0.19483154109309342
543037,0.9818041741488113,0.07660830835034922
543038,0.9864661179270352,-0.08965039435088455
543063,0.9690406511350547,0.11970869634527471
543068,0.9688371012093473,0.14244115601475854
543089,0.9796467106533939,0.0009590162680794614
543094,0.9393146583339542,0.2407063209528075
543101,0.984589190447994,0.4217244502887091
543105,0.943143953979783,0.07287657279034299
543148,0.9739971474642322,0.11975912516184888
543194,0.9684228067598771,0.10301490876921056
543213,0.9805308622773852,0.2812674398259627
543216,0.9509697204168749,-0.20255417266741393
543219,0.9618717722065431,0.20128121383652525
543228,0.9621879128933171,0.533492011687201
543238,0.9527799569461606,-0.14382978882489067
543243,0.989337877574957,-0.06908230056844983
543257,0.9811913100159682,0.1322538944717778
543281,0.9733974003418105,0.32669031513080504
