batter,name,stand,stratum,log_prior_pa,level_query,woba_level
663624,Ryan Mountcastle,R,high,7.496652438168283,0.3469626906492656,0.3314181010549695
663630,Ryan Mckenna,R,medium,6.2166061010848646,0.29288035818660896,0.276384
663647,Ke'Bryan Hayes,R,high,7.3613754289773485,0.33980637682639725,0.3161856325492689
663656,Kyle Tucker,L,high,7.691656822810547,0.3805615144095308,0.3594805847418912
663662,Daz Cameron,R,low,5.501258210544727,0.2984776435811327,0.2637049180327868
663697,Jonathan India,R,medium,7.370860166536716,0.3225201942694531,0.3377153652392947
663698,Joey Bart,R,medium,6.222576268071369,0.2933143162632821,0.2785904572564612
663728,Cal Raleigh,L,medium,7.0317412587631285,0.3291122964495792,0.3150928381962865
663743,Nick Fortes,R,medium,6.38856140554563,0.3304556222820554,0.2838417508417508
663757,Trent Grisham,L,high,7.6128310304073565,0.31527858618463767,0.3075373208106772
663837,Matt Vierling,R,medium,6.8690144506657065,0.340230897102866,0.3069885535900104
663853,Romy Gonzalez,R,low,5.476463551931511,0.3023718771080317,0.256626050420168
663886,Tyler Stephenson,R,medium,7.02108396428914,0.326083782769248,0.3329016979445934
663897,Luke Williams,R,medium,5.572154032177765,0.26497021522591135,0.2568740458015267
663898,Brendan Rodgers,R,medium,7.1631723908466425,0.32760384304161666,0.3162604651162791
663905,Travis Blankenhorn,L,low,4.23410650459726,0.2995487443227962,0.2608823529411764
663967,César Salazar,L,low,2.995732273553991,0.24760887400011775,0.129578947368421
663993,Nathaniel Lowe,L,high,7.718240951959316,0.3522566601760523,0.3456356761565836
664023,Ian Happ,L,high,8.04044688130311,0.32731369795567045,0.3421050596197228
664034,Ty France,R,high,7.731930721948486,0.33784202732256835,0.3332847740236946
664040,Brandon Lowe,L,high,7.607381425639791,0.3302883174103795,0.3481833996023856
664056,Harrison Bader,R,high,7.645397699428633,0.29570397259418657,0.3043564593301435
664058,David Fletcher,R,high,7.679251425953058,0.2931690673107243,0.2983654024051804
664059,Sam Haggerty,L,medium,6.1224928095143865,0.2900819951050579,0.2999648351648352
664238,Dylan Moore,R,high,7.1180162044653335,0.3054979922038229,0.3095563665855637
664314,Estevan Florial,L,low,4.90527477843843,0.26875475104403496,0.2788432835820895
664702,Myles Straw,R,high,7.584264818389059,0.30964738688777693,0.2812568667344863
664728,Kyle Isbel,L,medium,6.511745329644728,0.30275949738813496,0.2833467261904762
664761,Alec Bohm,R,high,7.516433302915632,0.3460289728583956,0.317647795318454
664770,Nathan Lukes,L,low,3.4657359027997265,0.314808287453954,0.266
664774,Lamonte Wade,L,medium,7.1316985104669115,0.33465937607018176,0.3324552
664874,Seby Zavala,R,medium,6.226536669287466,0.2616643256072137,0.2739366336633663
664901,Danny Mendick,R,medium,6.2422232654551655,0.2881539648654665,0.2867212475633528
664913,Seth Brown,L,medium,7.186901020411631,0.3246612391335292,0.3143626040878123
664954,Brett Sullivan,L,low,4.465908118654584,0.28786187692881016,0.2325465116279069
664983,Jake Mccarthy,L,medium,6.591673732008658,0.2812400282773073,0.3147472527472527
665019,Kody Clemens,L,low,5.62040086571715,0.3055626627428668,0.2529054545454545
665120,Jared Walsh,L,medium,7.200424892944957,0.3174879931029263,0.3156415235250187
665155,Nick Maton,L,low,6.2285110035911835,0.3215108758146149,0.294998023715415
665161,Jeremy Peña,R,medium,7.076653815443951,0.31541189986809226,0.3094488588334741
665487,Fernando Tatís,R,medium,7.496652438168283,0.35910960758518407,0.3754253192670738
665489,Vladimir Guerrero,R,high,7.946263643580541,0.3826180236145713,0.360020538243626
665506,Cristian Pache,R,medium,6.045005314036012,0.2826782229580746,0.2250166270783848
665561,Rafael Marchán,L,low,4.189654742026425,0.2638259172183026,0.3203538461538461
665742,Juan Soto,L,high,8.104099056143582,0.3827745014439915,0.3999860901118838
665750,Leody Taveras,L,medium,7.097548850614793,0.31806792043012466,0.2934470198675497
665804,Miguel Amaya,R,low,5.049856007249537,0.3095156855396144,0.3103935483870967
665828,Oswaldo Cabrera,L,low,6.208590026096629,0.3046562724003221,0.2785262096774193
665833,Oneil Cruz,L,medium,6.016157159698354,0.33169395501667115,0.3240562347188264
665839,Enmanuel Valdez,L,low,5.003946305945459,0.3137088980637479,0.3282364864864865
665862,Jazz Chisholm,L,medium,7.081708586105575,0.31629972900701053,0.323888141295206
665877,José Fermín,R,low,4.0943445622221,0.303704978428382,0.2811016949152543
665923,Esteury Ruiz,R,medium,6.257667587882639,0.2576864307103494,0.2831938579654511
665926,Andrés Giménez,L,medium,7.313220387090301,0.2837623774036384,0.3258912608405603
666018,Jonathan Aranda,L,low,5.241747015059643,0.3000750127604413,0.2900159574468084
666023,Freddy Fermin,R,low,5.488937726156687,0.3251786624189601,0.3237427385892116
666134,Nolan Jones,L,medium,6.244166900663736,0.30567114190600253,0.3773910505836576
666135,Alex Kirilloff,L,medium,6.555356891810665,0.3105071553613925,0.318522792022792
666139,Josh Lowe,L,medium,6.548219102762372,0.31484518731862016,0.3333342898134864
666149,Tyler Fitzgerald,R,low,3.5553480614894135,0.30030073118668904,0.3099117647058823
