batter,stand,stratum,dim,gradient
664761,R,high,18,-0.0011103479862653472
665742,L,high,18,0.0010096647250645535
665926,L,medium,18,-0.00021445650648672801
667472,R,low,18,8.4493419022739e-05
668709,L,medium,18,0.0021044350710558504
669289,R,medium,18,0.00029200050298369397
669394,R,medium,18,0.0009500649960481596
676113,L,low,18,0.0
677347,R,low,18,-0.0012514999573322095
680474,R,low,18,0.0
680718,L,low,18,0.0
680776,L,medium,18,0.0005126615372298817
680869,R,low,18,0.00015503901218057175
681146,R,low,18,0.00018951072177856668
682177,L,low,18,0.0
682626,R,medium,18,0.0018505274847295397
686527,L,low,18,-0.00020634749767284787
686894,R,medium,18,-0.0001840582430179837
691718,L,low,18,-0.0031513627332728903
700250,L,low,18,0.0
457705,R,high,19,-0.001247823020770325
467793,L,high,19,0.0014121705484974852
502671,R,high,19,-0.0025644306804653667
545121,L,medium,19,0.0005398267527128995
545361,R,high,19,-0.0023053737527580576
571745,R,high,19,-0.0012436989017999467
592325,L,high,19,-0.0013453166658114676
592626,L,high,19,0.00030881959631224074
593871,L,high,19,0.0011862886602887319
595978,R,high,19,-0.0037296438489609882
605131,R,high,19,-0.0016631342114166862
605170,L,medium,19,-0.0005577008132037541
605346,R,low,19,-0.00553730145525252
608336,L,high,19,0.002429566976459159
624428,L,high,19,2.317097488725798e-05
650859,L,high,19,0.0020240273261177932
656555,R,high,19,-0.002523665333735254
656941,L,high,19,-0.0012096468954324111
660707,R,medium,19,-0.0028159987203240887
662139,L,medium,19,0.0010838181620884035
664761,R,high,19,-0.0015987189635577144
665742,L,high,19,-0.00122836176347484
665926,L,medium,19,0.00029527465320093366
667472,R,low,19,-0.0037539577049137485
668709,L,medium,19,-0.0012821587167308008
669289,R,medium,19,-0.0024527962062821126
669394,R,medium,19,-0.003269629940965494
676113,L,low,19,0.0
677347,R,low,19,-0.003980426146371293
680474,R,low,19,0.0
680718,L,low,19,0.0
680776,L,medium,19,-0.00011596736741520505
680869,R,low,19,-0.003508467464077912
681146,R,low,19,-0.0038000353804108255
682177,L,low,19,0.0
682626,R,medium,19,-0.003313207624134612
686527,L,low,19,0.00031889464652952833
686894,R,medium,19,-0.003789518747191538
691718,L,low,19,-0.0002843136382623477
700250,L,low,19,0.0
457705,R,high,20,0.0015493468847862044
467793,L,high,20,-0.002529746492364305
502671,R,high,20,0.0021490297219023363
545121,L,medium,20,0.00045112737840603844
545361,R,high,20,-0.0019102567321249897
571745,R,high,20,0.0015375988573722145
592325,L,high,20,0.0007018576478583022
592626,L,high,20,-0.002469410713442175
593871,L,high,20,0.002431175908706284
595978,R,high,20,0.0016381513387810941
605131,R,high,20,0.0018785404194136932
605170,L,medium,20,-2.0670374857848995e-06
605346,R,low,20,0.002105011049859886
608336,L,high,20,-0.0005755257233010492
624428,L,high,20,0.0026496786907396863
650859,L,high,20,-0.0016216492083075264
656555,R,high,20,0.0027510145658890157
656941,L,high,20,-0.0030671395882226806
660707,R,medium,20,0.0021057869945736176
662139,L,medium,20,-0.0014069215344774523
664761,R,high,20,0.0006160908537143285
665742,L,high,20,0.0005470134379249033
665926,L,medium,20,-0.00229338556766381
667472,R,low,20,0.0012334677417883864
668709,L,medium,20,0.0012462111503439895
669289,R,medium,20,-0.00011678477720577187
669394,R,medium,20,5.108925350621159e-05
676113,L,low,20,0.0
677347,R,low,20,0.0025087206379227015
680474,R,low,20,0.0
680718,L,low,20,0.0
680776,L,medium,20,-0.0011415133054141493
680869,R,low,20,0.0014403364477723855
681146,R,low,20,0.0013351677612492322
682177,L,low,20,0.0
682626,R,medium,20,-0.0011660210333493946
686527,L,low,20,-0.0006330791919284836
686894,R,medium,20,0.0022241205425043214
691718,L,low,20,0.0006000715446703728
700250,L,low,20,0.0
457705,R,high,21,0.00069471923043979
467793,L,high,21,-0.004355725386807716
502671,R,high,21,0.0010573736078302262
545121,L,medium,21,-0.0022433527465572406
545361,R,high,21,3.015931170641268e-05
571745,R,high,21,1.631041428035695e-05
592325,L,high,21,0.003423050661723455
592626,L,high,21,0.0010283730438162264
593871,L,high,21,-0.000857653525108787
595978,R,high,21,0.0018132300969918179
605131,R,high,21,0.0008174210894748171
605170,L,medium,21,-0.0034118793839502753
605346,R,low,21,0.000859167745288489
608336,L,high,21,0.0021540729156612113
624428,L,high,21,0.001683677400982969
650859,L,high,21,-0.0022232648039452988
656555,R,high,21,0.00010368329395573977
656941,L,high,21,0.0018235622781516234
660707,R,medium,21,-2.915766042301655e-05
662139,L,medium,21,0.0014918977051088717
664761,R,high,21,-1.6127624167131337e-05
665742,L,high,21,0.0016212057852525328
665926,L,medium,21,0.0013815292556208008
667472,R,low,21,0.0006291309365006076
668709,L,medium,21,0.0011114341070003675
669289,R,medium,21,0.001227622972126327
669394,R,medium,21,0.0022349284781119335
676113,L,low,21,0.0
677347,R,low,21,-0.0004171156619846961
680474,R,low,21,0.0
680718,L,low,21,0.0
680776,L,medium,21,0.0011244339797519087
680869,R,low,21,0.0013168362404816817
681146,R,low,21,0.0006820329825813095
682177,L,low,21,0.0
682626,R,medium,21,0.0027872614992262824
686527,L,low,21,0.0008860939747904449
686894,R,medium,21,0.002396880291832541
691718,L,low,21,0.003375126137724229
700250,L,low,21,0.0
457705,R,high,22,0.002017501252612883
467793,L,high,22,-0.004636112051396294
502671,R,high,22,-0.00010759860884524193
545121,L,medium,22,-0.0003428516554387462
545361,R,high,22,0.0018602434119126107
571745,R,high,22,-0.0006677258727402594
592325,L,high,22,0.002134341315459955
592626,L,high,22,0.0019256103730935724
593871,L,high,22,0.0009116357704112548
595978,R,high,22,-0.000981704278107589
605131,R,high,22,-0.002122686123792285
605170,L,medium,22,0.0035129991652868547
605346,R,low,22,-0.0025003547692266873
608336,L,high,22,0.003328385283878063
624428,L,high,22,0.0016859420690916677
650859,L,high,22,-0.0037544283631421233
656555,R,high,22,-0.0003958893888964255
656941,L,high,22,0.0008985910413615357
660707,R,medium,22,-0.002634585987385313
662139,L,medium,22,0.0032765577165864276
664761,R,high,22,-0.001410517499822843
665742,L,high,22,0.0037211660694544953
665926,L,medium,22,0.0020590624902374144
667472,R,low,22,-0.0014808541494409767
668709,L,medium,22,0.0022537522456626724
669289,R,medium,22,0.00033063050076040216
669394,R,medium,22,0.0006150229150707352
676113,L,low,22,0.0
677347,R,low,22,-0.0018438705874404134
680474,R,low,22,0.0
680718,L,low,22,0.0
680776,L,medium,22,0.0021197792153704424
680869,R,low,22,0.0010865744435796304
681146,R,low,22,-0.002622912146592441
682177,L,low,22,0.0
682626,R,medium,22,0.0017709366368673408
686527,L,low,22,0.0036173106250061452
686894,R,medium,22,-0.0030000933360065474
691718,L,low,22,0.001752314635613425
700250,L,low,22,0.0
457705,R,high,23,-0.0023199512256061967
467793,L,high,23,0.005003427446834888
502671,R,high,23,0.00035805371869914707
545121,L,medium,23,0.003356228847572997
545361,R,high,23,8.998461652610244e-05
571745,R,high,23,0.0006951607479110778
592325,L,high,23,0.0006066485892313443
592626,L,high,23,-2.092702961962526e-05
593871,L,high,23,-0.00325963321226447
595978,R,high,23,-0.0022585464556036127
605131,R,high,23,-0.001884712207574404
605170,L,medium,23,0.0009517690173582883
605346,R,low,23,-0.002991560544008662
608336,L,high,23,0.0015320340268798328
624428,L,high,23,-0.0012476238962788513
650859,L,high,23,0.0036107183317379723
656555,R,high,23,-0.0011972093703992658
656941,L,high,23,-0.0011741150506435663
660707,R,medium,23,0.0004983668552782887
662139,L,medium,23,0.0010545809817605588
664761,R,high,23,-0.0003742821796434242
665742,L,high,23,-0.0010465610311966
665926,L,medium,23,0.0011864944093449255
667472,R,low,23,-0.0014434207704309152
668709,L,medium,23,0.00024407002490686546
669289,R,medium,23,-0.0013270079350052168
669394,R,medium,23,-0.0013976310943086107
676113,L,low,23,0.0
677347,R,low,23,-0.002360957976506298
680474,R,low,23,0.0
680718,L,low,23,0.0
680776,L,medium,23,-0.00024397478546718388
680869,R,low,23,-0.0019389011285667035
681146,R,low,23,-0.0019072044393737561
682177,L,low,23,0.0
682626,R,medium,23,-0.0007741575464698579
686527,L,low,23,-0.0001314214007489321
686894,R,medium,23,-0.001849110624561201
691718,L,low,23,0.0008873233601871466
700250,L,low,23,0.0
457705,R,high,24,0.002567089189387032
467793,L,high,24,-0.0020920917486833414
502671,R,high,24,0.003277912672626137
545121,L,medium,24,0.00253737783101825
545361,R,high,24,0.0034663283797980718
571745,R,high,24,0.0032469854387842116
592325,L,high,24,0.0014393234985057186
592626,L,high,24,0.0008130398478296203
593871,L,high,24,-0.0012405517821158548
595978,R,high,24,0.0033745986067330834
605131,R,high,24,0.0037470042469977503
605170,L,medium,24,0.003459845650966176
605346,R,low,24,0.005394636171535735
608336,L,high,24,-0.00011336795092949441
624428,L,high,24,-0.000998079006132361
650859,L,high,24,0.0008833751570647512
656555,R,high,24,0.0016083656910403947
656941,L,high,24,0.0025221346593164375
660707,R,medium,24,0.0030616640604559505
662139,L,medium,24,-0.0006873792387456325
664761,R,high,24,-0.0010508982531814545
665742,L,high,24,-0.0008839248621900999
665926,L,medium,24,-0.001245845322649154
667472,R,low,24,0.004267757762739145
668709,L,medium,24,-0.001252150412293318
669289,R,medium,24,0.0027787477924066614
669394,R,medium,24,0.004802664448560616
676113,L,low,24,0.0
677347,R,low,24,0.0024242402101628067
680474,R,low,24,0.0
680718,L,low,24,0.0
680776,L,medium,24,-0.0010871253870569917
680869,R,low,24,0.003732944822165387
681146,R,low,24,0.0030678609948964226
682177,L,low,24,0.0
682626,R,medium,24,0.005215578019101847
686527,L,low,24,0.0005303224814582896
686894,R,medium,24,0.0031345896654956574
691718,L,low,24,0.0005405897795613057
700250,L,low,24,0.0
457705,R,high,25,-0.003124296661984515
467793,L,high,25,-0.006468823376391979
502671,R,high,25,-0.002357992318092678
545121,L,medium,25,6.703325411257502e-05
545361,R,high,25,0.000562869866902965
571745,R,high,25,-0.0017728450984784707
592325,L,high,25,-0.004936035002734611
592626,L,high,25,-0.0011680162586209578
593871,L,high,25,-0.0036585965697199466
595978,R,high,25,0.0005456412713694398
605131,R,high,25,-0.0005137682337324396
605170,L,medium,25,-0.000914209060202252
605346,R,low,25,-0.001281060771210708
608336,L,high,25,-0.003179092988246877
624428,L,high,25,-0.0031637457538160616
650859,L,high,25,7.837354103609368e-05
656555,R,high,25,-0.0014088410926583442
656941,L,high,25,-0.0013842043291574725
660707,R,medium,25,-0.0017636615868624193
662139,L,medium,25,5.1722643460267135e-05
664761,R,high,25,-0.0009191363956484536
665742,L,high,25,-0.0028199760759313516
665926,L,medium,25,-0.0018915077673941612
667472,R,low,25,-0.002785446813215007
668709,L,medium,25,-0.002594220245641347
669289,R,medium,25,-0.0010831491496592963
669394,R,medium,25,-0.001428024757538471
676113,L,low,25,0.0
677347,R,low,25,-0.002891265903520947
680474,R,low,25,0.0
680718,L,low,25,0.0
680776,L,medium,25,-0.002040486234247171
680869,R,low,25,-0.0023825012429403735
681146,R,low,25,-0.0011081380168502487
682177,L,low,25,0.0
682626,R,medium,25,-0.002813873218871025
686527,L,low,25,-0.002592053241463798
686894,R,medium,25,-0.0021438611220214944
691718,L,low,25,-0.004709815853928805
700250,L,low,25,0.0
457705,R,high,26,-0.001249468162791684
467793,L,high,26,-0.00152658011882072
502671,R,high,26,-0.0004931421320975522
545121,L,medium,26,-0.0035932910207734717
545361,R,high,26,-0.0009979065616106033
571745,R,high,26,-0.0004082852324105425
592325,L,high,26,0.0015362701668375396
592626,L,high,26,-0.00044642083667585
593871,L,high,26,-0.004281158317929029
595978,R,high,26,-0.00280730541174514
605131,R,high,26,-0.0018027234934660148
605170,L,medium,26,-0.0062003775146631905
605346,R,low,26,-0.0007854791895289022
608336,L,high,26,-0.0008839812985637667
624428,L,high,26,0.0004173341887247755
650859,L,high,26,-0.0045468762764031695
656555,R,high,26,-0.00025219410156212743
656941,L,high,26,-0.00025122012837171703
660707,R,medium,26,-0.0017268867004388982
662139,L,medium,26,-0.0011136952495099564
664761,R,high,26,-0.0028001922045357776
665742,L,high,26,-0.00042867053609432033
665926,L,medium,26,0.0014187391355860565
667472,R,low,26,-0.00262875810478415
668709,L,medium,26,-0.0002877185006170158
669289,R,medium,26,-0.0026521640385588595
669394,R,medium,26,-0.003320948037271143
676113,L,low,26,0.0
677347,R,low,26,-0.0008230952908924274
680474,R,low,26,0.0
680718,L,low,26,0.0
680776,L,medium,26,-0.0007920956632324058
680869,R,low,26,-0.0011085422181309275
681146,R,low,26,-0.0005286838111337139
682177,L,low,26,0.0
682626,R,medium,26,-0.0023309690438619675
686527,L,low,26,0.0008369505102430149
686894,R,medium,26,-0.00014598825516815524
691718,L,low,26,0.0009886620195469814
700250,L,low,26,0.0
457705,R,high,27,0.0022233773562276215
467793,L,high,27,0.0017002610634352844
502671,R,high,27,0.0003616509449498236
545121,L,medium,27,-0.001071437294636064
545361,R,high,27,-0.0006537796898409927
571745,R,high,27,-0.0011958262101079374
592325,L,high,27,0.0031094795672080896
592626,L,high,27,0.0008834991731947115
593871,L,high,27,0.0021103713954873844
595978,R,high,27,0.0003930075594757649
605131,R,high,27,-0.0006389106603220999
605170,L,medium,27,0.0019462402930327622
605346,R,low,27,0.0003180692621265934
608336,L,high,27,0.002379829918316038
624428,L,high,27,0.0019490746912668858
650859,L,high,27,-0.0006091637323600998
656555,R,high,27,0.0006939074769290673
656941,L,high,27,2.9134985471170266e-05
660707,R,medium,27,-0.00030442859753532426
662139,L,medium,27,0.0015427790401611793
664761,R,high,27,0.0013558322790684066
665742,L,high,27,-0.0009774989613537503
665926,L,medium,27,0.00012435546773358527
667472,R,low,27,0.0017740995474445323
668709,L,medium,27,0.002808515582160978
669289,R,medium,27,0.0006060432290127937
669394,R,medium,27,0.002568046642601836
676113,L,low,27,0.0
677347,R,low,27,0.0010451689799420938
680474,R,low,27,0.0
680718,L,low,27,0.0
680776,L,medium,27,0.0005962508346520268
680869,R,low,27,0.00040432027721084814
681146,R,low,27,-0.00042181349564135787
682177,L,low,27,0.0
682626,R,medium,27,0.0008755255438495944
686527,L,low,27,-0.0003654976653154382
686894,R,medium,27,0.000451023499182904
691718,L,low,27,0.0012276542823973491
700250,L,low,27,0.0
457705,R,high,28,0.0010831036733987684
467793,L,high,28,0.0029545608726166263
502671,R,high,28,0.001814613838420717
545121,L,medium,28,-0.00019452134170648642
545361,R,high,28,-0.00023145049862534527
571745,R,high,28,0.001208825464185149
592325,L,high,28,-0.0034780463670786364
592626,L,high,28,-0.00131685213532545
593871,L,high,28,0.0003879246015073825
595978,R,high,28,0.00060797074652611
605131,R,high,28,3.451485113882926e-05
605170,L,medium,28,0.0001334358288451738
605346,R,low,28,0.0016950485765425288
608336,L,high,28,-0.001592815232398722
624428,L,high,28,-0.0010171421712044082
650859,L,high,28,8.16056681702377e-05
656555,R,high,28,-0.0015485486001449297
656941,L,high,28,-0.0004045539417039191
660707,R,medium,28,0.00016976726041351888
662139,L,medium,28,-0.003191604787022198
664761,R,high,28,-0.0010062284865541425
665742,L,high,28,-0.0009912916458142552
665926,L,medium,28,-0.00449497728391604
667472,R,low,28,-0.0003183473169929782
668709,L,medium,28,-0.002536860228512718
669289,R,medium,28,0.002181142415609711
669394,R,medium,28,0.00018670604120390506
676113,L,low,28,0.0
677347,R,low,28,0.0014510686445927921
680474,R,low,28,0.0
680718,L,low,28,0.0
680776,L,medium,28,-0.006097868712092121
680869,R,low,28,0.001081800149801593
681146,R,low,28,0.0027468075757258754
682177,L,low,28,0.0
682626,R,medium,28,0.0018505378621385962
686527,L,low,28,-0.0034714752569318993
686894,R,medium,28,-0.001129676726262347
691718,L,low,28,-0.0038311754942285605
700250,L,low,28,0.0
457705,R,high,29,-0.0009971068010623104
467793,L,high,29,0.001990771233144048
502671,R,high,29,0.0008185629896947172
545121,L,medium,29,-0.0011310315818308398
545361,R,high,29,-0.000676843443364711
571745,R,high,29,-0.0012514276330242691
592325,L,high,29,-0.001905927053320088
592626,L,high,29,0.0023201420913824475
593871,L,high,29,0.0016624861115056703
595978,R,high,29,-0.0013630239562302572
605131,R,high,29,-0.0014454902722149652
605170,L,medium,29,-0.0006003175433457576
605346,R,low,29,-0.002444326816574444
608336,L,high,29,0.003631747342286639
624428,L,high,29,-0.0009258620977358725
650859,L,high,29,0.00037859930688138545
656555,R,high,29,-0.0021283471001477426
656941,L,high,29,0.0035694240334283246
660707,R,medium,29,-0.001364865797215703
662139,L,medium,29,0.000556512478718471
664761,R,high,29,0.0002445743460212438
665742,L,high,29,0.003230133827135363
665926,L,medium,29,0.000390375948335724
667472,R,low,29,-0.0007433690659210585
668709,L,medium,29,0.0005119459142388447
669289,R,medium,29,0.00012844015121537568
669394,R,medium,29,-0.0015789433514590504
676113,L,low,29,0.0
677347,R,low,29,-0.0024973916980967994
680474,R,low,29,0.0
680718,L,low,29,0.0
680776,L,medium,29,0.002877134220161772
680869,R,low,29,-0.0014244443080864973
681146,R,low,29,-0.0009976471410970487
682177,L,low,29,0.0
682626,R,medium,29,-0.0006462430164149359
686527,L,low,29,-8.311575014069628e-05
686894,R,medium,29,5.667390653464313e-05
691718,L,low,29,-0.0011593727969540072
700250,L,low,29,0.0
457705,R,high,30,0.0017905070684546512
467793,L,high,30,-0.0024604012764754255
502671,R,high,30,0.0009783327121249338
545121,L,medium,30,-0.00045688255300894954
545361,R,high,30,0.0011661235163515343
571745,R,high,30,-5.60191335307409e-05
592325,L,high,30,2.7653592541586233e-05
592626,L,high,30,-0.0005234654972924982
593871,L,high,30,0.002142080768318225
595978,R,high,30,0.0019710796195828895
605131,R,high,30,-0.0006902335175744262
605170,L,medium,30,0.0030670649369428215
605346,R,low,30,0.002055792523319401
608336,L,high,30,-0.002001071963531352
624428,L,high,30,-9.211765514854362e-06
650859,L,high,30,-0.0013072374685749685
656555,R,high,30,-0.0005896128644683679
656941,L,high,30,-0.0008314901394476765
660707,R,medium,30,0.0010152986283317176
662139,L,medium,30,-0.001833682972254587
664761,R,high,30,0.0022352269347985145
665742,L,high,30,-0.0005053639774586589
665926,L,medium,30,-0.0009834302210645232
667472,R,low,30,0.003000875972354429
668709,L,medium,30,-0.00012275260029396398
669289,R,medium,30,0.0012097949542432325
669394,R,medium,30,0.0045534860066372765
676113,L,low,30,0.0
677347,R,low,30,0.0017812997224549143
680474,R,low,30,0.0
680718,L,low,30,0.0
680776,L,medium,30,-0.0005549834515807805
680869,R,low,30,0.0019446677812416256
681146,R,low,30,-0.00029776172044947304
682177,L,low,30,0.0
682626,R,medium,30,0.004015376677199877
686527,L,low,30,-0.0005673871845715789
686894,R,medium,30,0.0005913525174229742
691718,L,low,30,-0.002003221086382901
700250,L,low,30,0.0
457705,R,high,31,-0.0021055073875184058
467793,L,high,31,-0.0008137855689750843
502671,R,high,31,0.0005666092290677375
545121,L,medium,31,-3.391583716363754e-05
545361,R,high,31,-0.001401654981594687
571745,R,high,31,6.833454703729853e-05
592325,L,high,31,-0.0008676908725793924
592626,L,high,31,-0.00038828186830131993
593871,L,high,31,-0.0036999369351990194
595978,R,high,31,-0.0011954666283823217
605131,R,high,31,0.000554495997831926
605170,L,medium,31,-0.004002462219967886
605346,R,low,31,0.0003439174757938902
608336,L,high,31,0.0034457184795462946
624428,L,high,31,-0.0007296705064912829
650859,L,high,31,0.005237192964541926
656555,R,high,31,-0.001804596323710035
656941,L,high,31,-0.00046253363464076447
660707,R,medium,31,-0.00039777473866183964
662139,L,medium,31,-0.0018027363702238896
664761,R,high,31,-0.001488224930393429
665742,L,high,31,-0.0012135861000191744
665926,L,medium,31,-0.001228904847700769
667472,R,low,31,-0.0008649103047080925
668709,L,medium,31,-0.0018902862730414945
669289,R,medium,31,0.0004991533693152937
669394,R,medium,31,0.0008826654398988336
676113,L,low,31,0.0
677347,R,low,31,-0.0005205021682645721
680474,R,low,31,0.0
680718,L,low,31,0.0
680776,L,medium,31,0.0005598805983910778
680869,R,low,31,0.0011177621878340537
681146,R,low,31,-0.0018098277692215274
682177,L,low,31,0.0
682626,R,medium,31,0.00023644016349287734
686527,L,low,31,9.166053579302774e-05
686894,R,medium,31,0.00041421571392221795
691718,L,low,31,0.0009327363720503826
700250,L,low,31,0.0
