batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,pc1,pc2,pc3,pc4,pc5,tsne1,tsne2
671739,1604,3595,0.5251738525730181,L,0.2425847457627118,0.7574152542372882,0.3851533082302313,0.6751152073732719,90.31991525423727,108.23,6.246826516220028,72.15817120622569,0.4065155807365439,0.35503582395087,273.0,704.0,273.0,704.0,6.885509670034818,medium,0.0560948426573426,Michael Harris,L,-0.535089682811845,-1.0248414177891565,1.0660122254822684,-0.5805269047253344,0.12001665789844389,13.563061,18.110994
672275,1605,1409,0.4641589779985806,L,0.2370030581039754,0.7629969418960245,0.2664714494875549,0.650137741046832,88.6625550660793,103.58,10.140969162995594,68.39168831168831,0.48,0.2818603988603988,112.0,239.0,112.0,239.0,5.863631175598097,low,-0.1104301404662283,Patrick Bailey,L,-0.46819752629395495,0.09657411387435234,-0.10951950242531368,0.07494305915862796,-0.5484542091212657,-3.2120492,-1.0383486
672279,1606,126,0.4047619047619047,L,0.2352941176470588,0.7647058823529411,0.1746031746031746,0.6349206349206349,82.11,99.72,26.25,69.2125,0.55,0.1410666666666666,3.0,27.0,3.0,27.0,3.4339872044851463,low,-0.101037037037037,Michael Siani,L,0.008309387501089604,0.1458339053081975,-0.5322228449344227,0.30235461237067973,0.07354714272716659,-4.2268577,-12.201472
672284,1607,3835,0.4737940026075619,L,0.2834342322509631,0.7165657677490369,0.287886467308667,0.6707841031149302,88.63944153577661,105.18,13.24083769633508,70.50500000000001,0.4350877192982456,0.2856690721649484,294.0,676.0,294.0,676.0,6.878326468291325,medium,0.0493761119832548,Jarred Kelenic,L,-1.281282164514969,0.32579334713263686,-0.45027133202646086,-0.1748719523560022,0.43730719822017766,1.5071051,-10.0995035
672356,1608,1550,0.532258064516129,R,0.3539393939393939,0.6460606060606061,0.318595578673602,0.7426376440460948,90.72345132743362,106.95,2.7168141592920354,73.2532663316583,0.3616071428571428,0.2782718204488778,144.0,257.0,144.0,257.0,5.996452088619021,medium,-0.1714949200172935,Gabriel Arias,R,-0.9278640968513923,-0.014890615738391526,1.0210274856638062,0.1941024779607258,-0.9825934782998001,-10.747953,1.151095
672386,1609,4755,0.4185068349106204,R,0.1412060301507537,0.8587939698492463,0.2480460715754833,0.596815834767642,89.83543046357616,104.7,8.431718061674008,68.33578947368422,0.3550884955752212,0.3320008517887564,302.0,872.0,302.0,872.0,7.069023426578259,medium,0.0095925709338355,Alejandro Kirk,R,1.103903854012515,0.2503485065645572,-0.2070913568380859,-1.597515221431762,-1.579190862091816,20.929745,-1.9261305
672478,1610,1245,0.5694779116465863,R,0.2693935119887165,0.7306064880112835,0.3626198083067092,0.778675282714055,89.49224489795918,106.02,3.612244897959183,70.92906666666667,0.4268292682926829,0.2774709302325581,134.0,210.0,134.0,210.0,5.84354441703136,medium,-0.0246093816631129,Jordan Diaz,R,-0.5088746955161928,-0.22297587519317688,0.6797837018630244,-0.057193759506682096,-0.07160457226426618,-15.045872,3.1917772
672515,1611,1809,0.4317302377003869,R,0.1856594110115237,0.8143405889884763,0.2685185185185185,0.580952380952381,89.71861861861862,103.18,4.546546546546547,68.3992337164751,0.322289156626506,0.3248874172185431,139.0,314.0,139.0,314.0,6.118097198041348,medium,0.0665669935389268,Gabriel Moreno,R,1.1110708655968755,0.0377758820054804,0.7364610006571506,-0.9403388646047761,-0.9630710766797586,19.689714,-1.6818349
672580,1612,2074,0.4286403085824494,R,0.1788526434195725,0.8211473565804275,0.204225352112676,0.6351851851851852,91.56048387096774,104.49,6.002666666666666,68.5263948497854,0.3485254691689008,0.2995530726256983,124.0,413.0,124.0,413.0,6.2878585601617845,medium,0.0600357338123876,Maikel García,R,-0.539664228729256,0.10670164630954251,0.2117409280931714,-0.4998269068502925,-1.5483291984600198,19.156357,13.108152
672640,1613,42,0.4047619047619047,R,0.1176470588235294,0.8823529411764706,0.2608695652173913,0.5789473684210527,85.5,101.22,4.25,,0.25,0.5448181818181819,3.0,8.0,3.0,8.0,2.4849066497880004,low,0.466375,Otto Lopez,R,0.1476661993258298,-0.02852052527505799,-0.007184608753863552,-0.015449145278408733,-0.5125705753403395,-2.7672153,0.24446648
672695,1614,4142,0.3874939642684693,L,0.1657320872274142,0.8342679127725857,0.183754333828628,0.5812529439472445,85.09969372128637,98.6,14.048929663608565,63.826517571884985,0.4546850998463901,0.2873599202392821,222.0,781.0,222.0,781.0,6.911747300251674,medium,0.0275934756779827,Geraldo Perdomo,L,0.7959952327670418,-0.25207580180393957,-1.1104745614787386,0.5300590003707701,-0.8658736751443558,-17.74527,-4.55277
